#   t     T_i   Q_con  Q_rad  Q_tidal    u    Ur   Deta_L ratio 
# ==== ======= ====== ====== ========= ==== ===== ==============
  3.95 1727.06  33.55  30.08  15.50    2.12 0.897 -1.761
  3.96 1727.21  33.55  30.23  16.04    2.12 0.901 -1.762
  3.97 1727.36  33.54  30.38  16.61    2.12 0.906 -1.763
  3.98 1727.50  33.54  30.54  17.21    2.12 0.910 -1.763
  3.99 1727.63  33.54  30.69  17.83    2.12 0.915 -1.764
  4.00 1727.76  33.54  30.85  18.49    2.12 0.920 -1.764
  4.01 1727.87  33.54  31.00  19.18    2.12 0.924 -1.765
  4.02 1727.98  33.53  31.16  19.91    2.12 0.929 -1.765
  4.03 1728.09  33.53  31.32  20.67    2.12 0.934 -1.766
  4.04 1728.18  33.53  31.48  21.47    2.12 0.939 -1.766
  4.05 1728.27  33.53  31.64  22.31    2.12 0.944 -1.766
  4.06 1728.35  33.53  31.81  23.20    2.12 0.949 -1.767
  4.07 1728.43  33.53  31.97  24.14    2.12 0.954 -1.767
  4.08 1728.49  33.53  32.13  25.12    2.12 0.958 -1.767
  4.09 1728.55  33.52  32.30  26.16    2.12 0.963 -1.768
  4.10 1728.60  33.52  32.47  27.26    2.12 0.968 -1.768
  4.11 1728.65  33.52  32.64  28.42    2.12 0.974 -1.768
  4.12 1728.68  33.52  32.81  29.64    2.12 0.979 -1.768
  4.13 1728.71  33.52  32.98  30.94    2.12 0.984 -1.768
  4.14 1728.73  33.52  33.15  32.31    2.12 0.989 -1.768
  4.15 1728.75  33.52  33.32  33.76    2.12 0.994 -1.768
  4.16 1728.75  33.52  33.50  35.30    2.11 0.999 -1.768
  4.17 1728.75  33.52  33.67  36.92    2.12 1.005 -1.768
  4.18 1728.74  33.52  33.85  38.65    2.12 1.010 -1.768
  4.19 1728.72  33.52  34.03  40.49    2.12 1.015 -1.768
  4.20 1728.69  33.52  34.21  42.44    2.12 1.021 -1.768
  4.21 1728.66  33.52  34.39  44.51    2.12 1.026 -1.768
  4.22 1728.61  33.52  34.57  46.72    2.12 1.031 -1.768
  4.23 1728.56  33.52  34.76  49.07    2.12 1.037 -1.768
  4.24 1728.50  33.53  34.94  51.57    2.12 1.042 -1.767
  4.25 1728.43  33.53  35.13  54.24    2.12 1.048 -1.767
  4.26 1728.36  33.53  35.32  57.10    2.12 1.053 -1.767
  4.27 1728.27  33.53  35.51  60.15    2.12 1.059 -1.766
  4.28 1728.18  33.53  35.70  63.41    2.12 1.065 -1.766
  4.29 1728.08  33.53  35.89  66.90    2.12 1.070 -1.766
  4.30 1727.97  33.53  36.08  70.65    2.12 1.076 -1.765
  4.31 1727.85  33.54  36.28  74.66    2.12 1.082 -1.765
  4.32 1727.72  33.54  36.48  78.98    2.12 1.088 -1.764
  4.33 1727.58  33.54  36.67  83.61    2.12 1.093 -1.764
  4.34 1727.44  33.54  36.87  88.61    2.12 1.099 -1.763
  4.35 1727.28  33.55  37.07  93.99    2.12 1.105 -1.762
  4.36 1727.12  33.55  37.28  99.79    2.12 1.111 -1.762
  4.37 1726.95  33.55  37.48 106.05    2.12 1.117 -1.761
  4.38 1726.76  33.55  37.69 112.83    2.12 1.123 -1.760
  4.39 1726.57  33.56  37.89 120.17    2.12 1.129 -1.759
  4.40 1726.37  33.56  38.10 128.12    2.13 1.135 -1.759
  4.41 1726.16  33.56  38.31 136.76    2.13 1.141 -1.758
  4.42 1725.94  33.57  38.52 146.15    2.13 1.148 -1.757
  4.43 1725.72  33.57  38.74 156.37    2.13 1.154 -1.756
  4.44 1725.48  33.57  38.95 167.52    2.13 1.160 -1.755
  4.45 1725.23  33.58  39.17 179.70    2.13 1.166 -1.754
  4.46 1724.98  33.58  39.39 193.02    2.13 1.173 -1.753
  4.47 1724.71  33.59  39.61 207.61    2.13 1.179 -1.752
  4.48 1724.43  33.59  39.83 223.64    2.13 1.186 -1.750
  4.49 1724.15  33.60  40.05 241.26    2.14 1.192 -1.749
