#   t     T_i   Q_con  Q_rad  Q_tidal    u    Ur   Deta_L ratio 
# ==== ======= ====== ====== ========= ==== ===== ==============
  1.20 1496.08  38.74  14.15   0.53    3.77 0.365 -0.506
  1.21 1497.19  38.71  14.19   0.54    3.76 0.366 -0.512
  1.22 1498.29  38.69  14.22   0.54    3.75 0.368 -0.519
  1.23 1499.39  38.66  14.26   0.54    3.74 0.369 -0.526
  1.24 1500.49  38.63  14.30   0.55    3.73 0.370 -0.532
  1.25 1501.59  38.60  14.34   0.55    3.72 0.371 -0.539
  1.26 1502.68  38.58  14.37   0.55    3.71 0.373 -0.545
  1.27 1503.77  38.55  14.41   0.55    3.70 0.374 -0.552
  1.28 1504.86  38.52  14.45   0.56    3.69 0.375 -0.558
  1.29 1505.94  38.50  14.49   0.56    3.68 0.376 -0.565
  1.30 1507.02  38.47  14.53   0.56    3.67 0.378 -0.571
  1.31 1508.10  38.44  14.57   0.57    3.65 0.379 -0.577
  1.32 1509.17  38.41  14.60   0.57    3.64 0.380 -0.584
  1.33 1510.24  38.39  14.64   0.57    3.63 0.381 -0.590
  1.34 1511.31  38.36  14.68   0.57    3.62 0.383 -0.596
  1.35 1512.38  38.33  14.72   0.58    3.61 0.384 -0.602
  1.36 1513.44  38.30  14.76   0.58    3.60 0.385 -0.609
  1.37 1514.50  38.28  14.80   0.58    3.59 0.387 -0.615
  1.38 1515.56  38.25  14.84   0.59    3.58 0.388 -0.621
  1.39 1516.61  38.22  14.88   0.59    3.57 0.389 -0.627
  1.40 1517.66  38.19  14.92   0.59    3.56 0.391 -0.633
  1.41 1518.71  38.17  14.96   0.60    3.55 0.392 -0.639
  1.42 1519.75  38.14  15.01   0.60    3.54 0.393 -0.645
  1.43 1520.80  38.11  15.05   0.60    3.53 0.395 -0.651
  1.44 1521.83  38.08  15.09   0.60    3.52 0.396 -0.657
  1.45 1522.87  38.06  15.13   0.61    3.51 0.398 -0.663
  1.46 1523.90  38.03  15.17   0.61    3.50 0.399 -0.669
  1.47 1524.93  38.00  15.21   0.61    3.49 0.400 -0.675
  1.48 1525.96  37.97  15.26   0.62    3.48 0.402 -0.681
  1.49 1526.98  37.95  15.30   0.62    3.47 0.403 -0.687
  1.50 1528.00  37.92  15.34   0.62    3.46 0.405 -0.693
  1.51 1529.01  37.89  15.38   0.63    3.45 0.406 -0.699
  1.52 1530.03  37.87  15.43   0.63    3.45 0.407 -0.705
  1.53 1531.04  37.84  15.47   0.63    3.44 0.409 -0.710
  1.54 1532.04  37.81  15.52   0.64    3.43 0.410 -0.716
  1.55 1533.05  37.79  15.56   0.64    3.42 0.412 -0.722
  1.56 1534.05  37.76  15.60   0.64    3.41 0.413 -0.727
  1.57 1535.05  37.74  15.65   0.64    3.40 0.415 -0.733
  1.58 1536.04  37.71  15.69   0.65    3.39 0.416 -0.739
  1.59 1537.03  37.69  15.74   0.65    3.38 0.418 -0.744
  1.60 1538.02  37.66  15.78   0.65    3.37 0.419 -0.750
  1.61 1539.00  37.64  15.83   0.66    3.36 0.421 -0.755
  1.62 1539.99  37.61  15.87   0.66    3.36 0.422 -0.761
  1.63 1540.96  37.59  15.92   0.66    3.35 0.424 -0.767
  1.64 1541.94  37.56  15.97   0.67    3.34 0.425 -0.772
  1.65 1542.91  37.54  16.01   0.67    3.33 0.427 -0.777
  1.66 1543.88  37.51  16.06   0.67    3.32 0.428 -0.783
  1.67 1544.85  37.49  16.11   0.68    3.31 0.430 -0.788
  1.68 1545.81  37.46  16.15   0.68    3.30 0.431 -0.794
  1.69 1546.77  37.44  16.20   0.68    3.30 0.433 -0.799
  1.70 1547.72  37.42  16.25   0.69    3.29 0.434 -0.804
  1.71 1548.68  37.39  16.30   0.69    3.28 0.436 -0.810
  1.72 1549.63  37.37  16.34   0.69    3.27 0.437 -0.815
  1.73 1550.57  37.35  16.39   0.70    3.26 0.439 -0.820
  1.74 1551.52  37.32  16.44   0.70    3.25 0.441 -0.825
  1.75 1552.46  37.30  16.49   0.70    3.25 0.442 -0.831
  1.76 1553.39  37.27  16.54   0.71    3.24 0.444 -0.836
  1.77 1554.32  37.25  16.59   0.71    3.23 0.445 -0.841
  1.78 1555.25  37.23  16.64   0.72    3.22 0.447 -0.846
  1.79 1556.18  37.20  16.69   0.72    3.21 0.449 -0.851
  1.80 1557.10  37.18  16.74   0.72    3.21 0.450 -0.856
  1.81 1558.02  37.16  16.79   0.73    3.20 0.452 -0.861
  1.82 1558.94  37.13  16.84   0.73    3.19 0.453 -0.866
  1.83 1559.85  37.11  16.89   0.73    3.18 0.455 -0.871
  1.84 1560.76  37.09  16.94   0.74    3.18 0.457 -0.876
  1.85 1561.67  37.06  16.99   0.74    3.17 0.459 -0.881
  1.86 1562.57  37.04  17.05   0.75    3.16 0.460 -0.886
  1.87 1563.47  37.02  17.10   0.75    3.15 0.462 -0.891
  1.88 1564.37  37.00  17.15   0.75    3.15 0.464 -0.896
  1.89 1565.26  36.97  17.20   0.76    3.14 0.465 -0.901
  1.90 1566.15  36.95  17.26   0.76    3.13 0.467 -0.906
  1.91 1567.04  36.93  17.31   0.76    3.12 0.469 -0.910
  1.92 1567.92  36.91  17.36   0.77    3.12 0.471 -0.915
  1.93 1568.80  36.89  17.42   0.77    3.11 0.472 -0.920
  1.94 1569.68  36.86  17.47   0.78    3.10 0.474 -0.925
  1.95 1570.55  36.84  17.53   0.78    3.10 0.476 -0.929
  1.96 1571.42  36.82  17.58   0.79    3.09 0.478 -0.934
  1.97 1572.28  36.80  17.64   0.79    3.08 0.479 -0.939
  1.98 1573.14  36.78  17.69   0.79    3.07 0.481 -0.943
  1.99 1574.00  36.75  17.75   0.80    3.07 0.483 -0.948
  2.00 1574.86  36.73  17.81   0.80    3.06 0.485 -0.953
  2.01 1575.71  36.71  17.86   0.81    3.05 0.487 -0.957
  2.02 1576.56  36.69  17.92   0.81    3.05 0.488 -0.962
  2.03 1577.40  36.67  17.98   0.82    3.04 0.490 -0.966
  2.04 1578.24  36.65  18.04   0.82    3.03 0.492 -0.971
  2.05 1579.08  36.63  18.09   0.82    3.03 0.494 -0.975
  2.06 1579.91  36.61  18.15   0.83    3.02 0.496 -0.980
  2.07 1580.74  36.59  18.21   0.83    3.01 0.498 -0.984
  2.08 1581.57  36.57  18.27   0.84    3.01 0.500 -0.988
  2.09 1582.39  36.55  18.33   0.84    3.00 0.502 -0.993
  2.10 1583.21  36.53  18.39   0.85    2.99 0.503 -0.997
  2.11 1584.03  36.50  18.45   0.85    2.99 0.505 -1.001
  2.12 1584.84  36.48  18.51   0.86    2.98 0.507 -1.006
  2.13 1585.65  36.46  18.57   0.86    2.97 0.509 -1.010
  2.14 1586.46  36.44  18.63   0.87    2.97 0.511 -1.014
  2.15 1587.26  36.42  18.69   0.87    2.96 0.513 -1.018
  2.16 1588.05  36.41  18.75   0.88    2.96 0.515 -1.023
  2.17 1588.85  36.39  18.81   0.88    2.95 0.517 -1.027
  2.18 1589.64  36.37  18.88   0.89    2.94 0.519 -1.031
  2.19 1590.43  36.35  18.94   0.89    2.94 0.521 -1.035
  2.20 1591.21  36.33  19.00   0.90    2.93 0.523 -1.039
  2.21 1591.99  36.31  19.07   0.91    2.93 0.525 -1.043
  2.22 1592.76  36.29  19.13   0.91    2.92 0.527 -1.047
  2.23 1593.53  36.27  19.19   0.92    2.91 0.529 -1.051
  2.24 1594.30  36.25  19.26   0.92    2.91 0.531 -1.055
  2.25 1595.07  36.23  19.32   0.93    2.90 0.533 -1.059
  2.26 1595.83  36.21  19.39   0.93    2.90 0.535 -1.063
  2.27 1596.58  36.20  19.46   0.94    2.89 0.538 -1.067
  2.28 1597.34  36.18  19.52   0.95    2.89 0.540 -1.071
  2.29 1598.09  36.16  19.59   0.95    2.88 0.542 -1.075
  2.30 1598.83  36.14  19.66   0.96    2.87 0.544 -1.079
  2.31 1599.57  36.12  19.72   0.97    2.87 0.546 -1.083
  2.32 1600.31  36.10  19.79   0.97    2.86 0.548 -1.087
  2.33 1601.04  36.09  19.86   0.98    2.86 0.550 -1.090
  2.34 1601.77  36.07  19.93   0.99    2.85 0.552 -1.094
  2.35 1602.50  36.05  20.00   0.99    2.85 0.555 -1.098
  2.36 1603.22  36.03  20.07   1.00    2.84 0.557 -1.102
  2.37 1603.94  36.02  20.14   1.01    2.84 0.559 -1.105
  2.38 1604.65  36.00  20.21   1.01    2.83 0.561 -1.109
  2.39 1605.36  35.98  20.28   1.02    2.83 0.564 -1.113
  2.40 1606.07  35.96  20.35   1.03    2.82 0.566 -1.116
  2.41 1606.77  35.95  20.42   1.03    2.82 0.568 -1.120
  2.42 1607.47  35.93  20.49   1.04    2.81 0.570 -1.123
  2.43 1608.16  35.91  20.56   1.05    2.81 0.573 -1.127
  2.44 1608.85  35.90  20.64   1.06    2.80 0.575 -1.131
  2.45 1609.54  35.88  20.71   1.07    2.80 0.577 -1.134
  2.46 1610.22  35.86  20.78   1.07    2.79 0.579 -1.138
  2.47 1610.90  35.85  20.86   1.08    2.79 0.582 -1.141
  2.48 1611.57  35.83  20.93   1.09    2.78 0.584 -1.144
  2.49 1612.24  35.82  21.01   1.10    2.78 0.586 -1.148
  2.50 1612.91  35.80  21.08   1.11    2.77 0.589 -1.151
  2.51 1613.57  35.79  21.16   1.12    2.77 0.591 -1.155
  2.52 1614.23  35.77  21.23   1.12    2.76 0.594 -1.158
  2.53 1614.88  35.76  21.31   1.13    2.76 0.596 -1.161
  2.54 1615.53  35.74  21.39   1.14    2.75 0.598 -1.165
  2.55 1616.17  35.73  21.47   1.15    2.75 0.601 -1.168
  2.56 1616.81  35.71  21.54   1.16    2.74 0.603 -1.171
  2.57 1617.45  35.70  21.62   1.17    2.74 0.606 -1.174
  2.58 1618.08  35.68  21.70   1.18    2.74 0.608 -1.177
  2.59 1618.71  35.67  21.78   1.19    2.73 0.611 -1.181
  2.60 1619.33  35.65  21.86   1.20    2.73 0.613 -1.184
  2.61 1619.95  35.64  21.94   1.21    2.72 0.616 -1.187
  2.62 1620.57  35.63  22.02   1.22    2.72 0.618 -1.190
  2.63 1621.18  35.61  22.11   1.23    2.71 0.621 -1.193
  2.64 1621.79  35.60  22.19   1.24    2.71 0.623 -1.196
  2.65 1622.39  35.58  22.27   1.25    2.71 0.626 -1.199
  2.66 1622.99  35.57  22.35   1.26    2.70 0.628 -1.202
  2.67 1623.58  35.56  22.44   1.28    2.70 0.631 -1.205
  2.68 1624.17  35.54  22.52   1.29    2.69 0.634 -1.208
  2.69 1624.76  35.53  22.61   1.30    2.69 0.636 -1.211
  2.70 1625.34  35.52  22.69   1.31    2.69 0.639 -1.214
  2.71 1625.91  35.51  22.78   1.32    2.68 0.642 -1.217
  2.72 1626.48  35.49  22.86   1.34    2.68 0.644 -1.220
  2.73 1627.05  35.48  22.95   1.35    2.67 0.647 -1.222
  2.74 1627.61  35.47  23.04   1.36    2.67 0.650 -1.225
  2.75 1628.17  35.45  23.13   1.37    2.67 0.652 -1.228
  2.76 1628.73  35.44  23.22   1.39    2.66 0.655 -1.231
  2.77 1629.27  35.43  23.30   1.40    2.66 0.658 -1.234
  2.78 1629.82  35.42  23.39   1.42    2.66 0.661 -1.236
  2.79 1630.36  35.41  23.48   1.43    2.65 0.663 -1.239
  2.80 1630.89  35.39  23.57   1.44    2.65 0.666 -1.242
  2.81 1631.42  35.38  23.67   1.46    2.65 0.669 -1.244
  2.82 1631.95  35.37  23.76   1.47    2.64 0.672 -1.247
  2.83 1632.47  35.36  23.85   1.49    2.64 0.675 -1.249
  2.84 1632.99  35.35  23.94   1.50    2.64 0.677 -1.252
  2.85 1633.50  35.34  24.04   1.52    2.63 0.680 -1.254
  2.86 1634.01  35.33  24.13   1.54    2.63 0.683 -1.257
  2.87 1634.51  35.32  24.23   1.55    2.63 0.686 -1.259
  2.88 1635.01  35.30  24.32   1.57    2.62 0.689 -1.262
  2.89 1635.50  35.29  24.42   1.59    2.62 0.692 -1.264
  2.90 1635.99  35.28  24.52   1.61    2.62 0.695 -1.267
  2.91 1636.47  35.27  24.61   1.62    2.61 0.698 -1.269
  2.92 1636.95  35.26  24.71   1.64    2.61 0.701 -1.271
  2.93 1637.42  35.25  24.81   1.66    2.61 0.704 -1.274
  2.94 1637.89  35.24  24.91   1.68    2.60 0.707 -1.276
  2.95 1638.35  35.23  25.01   1.70    2.60 0.710 -1.278
  2.96 1638.81  35.22  25.11   1.72    2.60 0.713 -1.281
  2.97 1639.26  35.21  25.21   1.74    2.60 0.716 -1.283
  2.98 1639.71  35.20  25.31   1.76    2.59 0.719 -1.285
  2.99 1640.16  35.19  25.41   1.78    2.59 0.722 -1.287
  3.00 1640.59  35.18  25.52   1.81    2.59 0.725 -1.289
  3.01 1641.03  35.17  25.62   1.83    2.58 0.728 -1.292
  3.02 1641.46  35.17  25.73   1.85    2.58 0.732 -1.294
  3.03 1641.88  35.16  25.83   1.87    2.58 0.735 -1.296
  3.04 1642.30  35.15  25.94   1.90    2.58 0.738 -1.298
  3.05 1642.71  35.14  26.04   1.92    2.57 0.741 -1.300
  3.06 1643.12  35.13  26.15   1.95    2.57 0.744 -1.302
  3.07 1643.52  35.12  26.26   1.97    2.57 0.748 -1.304
  3.08 1643.92  35.11  26.37   2.00    2.57 0.751 -1.306
  3.09 1644.31  35.11  26.48   2.03    2.56 0.754 -1.308
  3.10 1644.69  35.10  26.59   2.05    2.56 0.757 -1.309
  3.11 1645.07  35.09  26.70   2.08    2.56 0.761 -1.311
  3.12 1645.45  35.08  26.81   2.11    2.56 0.764 -1.313
  3.13 1645.82  35.07  26.92   2.14    2.55 0.768 -1.315
  3.14 1646.19  35.07  27.03   2.17    2.55 0.771 -1.317
  3.15 1646.55  35.06  27.15   2.20    2.55 0.774 -1.318
  3.16 1646.90  35.05  27.26   2.23    2.55 0.778 -1.320
  3.17 1647.25  35.04  27.38   2.27    2.55 0.781 -1.322
  3.18 1647.59  35.04  27.49   2.30    2.54 0.785 -1.324
  3.19 1647.93  35.03  27.61   2.33    2.54 0.788 -1.325
  3.20 1648.26  35.02  27.73   2.37    2.54 0.792 -1.327
  3.21 1648.59  35.02  27.84   2.41    2.54 0.795 -1.328
  3.22 1648.91  35.01  27.96   2.44    2.54 0.799 -1.330
  3.23 1649.22  35.00  28.08   2.48    2.53 0.802 -1.331
  3.24 1649.53  35.00  28.20   2.52    2.53 0.806 -1.333
  3.25 1649.83  34.99  28.32   2.56    2.53 0.809 -1.334
  3.26 1650.13  34.98  28.45   2.60    2.53 0.813 -1.336
  3.27 1650.42  34.98  28.57   2.64    2.53 0.817 -1.337
  3.28 1650.71  34.97  28.69   2.68    2.52 0.820 -1.339
  3.29 1650.99  34.97  28.82   2.73    2.52 0.824 -1.340
  3.30 1651.26  34.96  28.94   2.77    2.52 0.828 -1.341
  3.31 1651.53  34.96  29.07   2.82    2.52 0.832 -1.343
  3.32 1651.79  34.95  29.20   2.87    2.52 0.835 -1.344
  3.33 1652.05  34.94  29.32   2.92    2.52 0.839 -1.345
  3.34 1652.30  34.94  29.45   2.97    2.52 0.843 -1.346
  3.35 1652.54  34.93  29.58   3.02    2.51 0.847 -1.347
  3.36 1652.78  34.93  29.71   3.07    2.51 0.851 -1.349
  3.37 1653.02  34.92  29.84   3.13    2.51 0.855 -1.350
  3.38 1653.24  34.92  29.98   3.19    2.51 0.858 -1.351
  3.39 1653.46  34.92  30.11   3.24    2.51 0.862 -1.352
  3.40 1653.67  34.91  30.24   3.30    2.51 0.866 -1.353
  3.41 1653.88  34.91  30.38   3.36    2.51 0.870 -1.354
  3.42 1654.08  34.90  30.52   3.43    2.50 0.874 -1.355
  3.43 1654.28  34.90  30.65   3.49    2.50 0.878 -1.356
  3.44 1654.47  34.90  30.79   3.56    2.50 0.882 -1.357
  3.45 1654.65  34.89  30.93   3.63    2.50 0.886 -1.358
  3.46 1654.82  34.89  31.07   3.70    2.50 0.891 -1.358
  3.47 1654.99  34.88  31.21   3.77    2.50 0.895 -1.359
  3.48 1655.15  34.88  31.35   3.85    2.50 0.899 -1.360
  3.49 1655.31  34.88  31.49   3.93    2.50 0.903 -1.361
  3.50 1655.46  34.87  31.64   4.01    2.50 0.907 -1.361
  3.51 1655.60  34.87  31.78   4.09    2.50 0.911 -1.362
  3.52 1655.74  34.87  31.93   4.18    2.49 0.916 -1.363
  3.53 1655.87  34.87  32.07   4.27    2.49 0.920 -1.363
  3.54 1655.99  34.86  32.22   4.36    2.49 0.924 -1.364
  3.55 1656.11  34.86  32.37   4.45    2.49 0.928 -1.365
  3.56 1656.21  34.86  32.52   4.55    2.49 0.933 -1.365
  3.57 1656.32  34.86  32.67   4.65    2.49 0.937 -1.366
  3.58 1656.41  34.86  32.82   4.75    2.49 0.942 -1.366
  3.59 1656.50  34.85  32.97   4.86    2.49 0.946 -1.366
  3.60 1656.58  34.85  33.13   4.97    2.49 0.950 -1.367
  3.61 1656.66  34.85  33.28   5.08    2.49 0.955 -1.367
  3.62 1656.72  34.85  33.44   5.20    2.49 0.959 -1.368
  3.63 1656.78  34.85  33.59   5.32    2.49 0.964 -1.368
  3.64 1656.84  34.85  33.75   5.45    2.49 0.969 -1.368
  3.65 1656.88  34.85  33.91   5.58    2.49 0.973 -1.368
  3.66 1656.92  34.85  34.07   5.72    2.49 0.978 -1.369
  3.67 1656.95  34.84  34.23   5.86    2.49 0.982 -1.369
  3.68 1656.98  34.84  34.39   6.00    2.49 0.987 -1.369
  3.69 1656.99  34.84  34.56   6.16    2.49 0.992 -1.369
  3.70 1657.00  34.84  34.72   6.31    2.49 0.996 -1.369
  3.71 1657.00  34.84  34.89   6.47    2.49 1.001 -1.369
  3.72 1657.00  34.84  35.05   6.64    2.49 1.006 -1.369
  3.73 1656.98  34.84  35.22   6.82    2.49 1.011 -1.369
  3.74 1656.96  34.84  35.39   7.00    2.49 1.016 -1.369
  3.75 1656.94  34.85  35.56   7.19    2.49 1.021 -1.369
  3.76 1656.90  34.85  35.73   7.38    2.49 1.025 -1.368
  3.77 1656.86  34.85  35.91   7.59    2.49 1.030 -1.368
  3.78 1656.80  34.85  36.08   7.80    2.49 1.035 -1.368
  3.79 1656.74  34.85  36.26   8.02    2.49 1.040 -1.368
  3.80 1656.68  34.85  36.43   8.25    2.49 1.045 -1.367
  3.81 1656.60  34.85  36.61   8.48    2.49 1.050 -1.367
  3.82 1656.52  34.85  36.79   8.73    2.49 1.056 -1.367
  3.83 1656.43  34.86  36.97   8.99    2.49 1.061 -1.366
  3.84 1656.33  34.86  37.15   9.26    2.49 1.066 -1.366
  3.85 1656.22  34.86  37.33   9.54    2.49 1.071 -1.365
  3.86 1656.10  34.86  37.52   9.83    2.49 1.076 -1.365
  3.87 1655.98  34.86  37.70  10.13    2.49 1.081 -1.364
  3.88 1655.85  34.87  37.89  10.45    2.49 1.087 -1.363
  3.89 1655.71  34.87  38.08  10.78    2.49 1.092 -1.363
  3.90 1655.56  34.87  38.27  11.12    2.50 1.097 -1.362
  3.91 1655.40  34.88  38.46  11.48    2.50 1.103 -1.361
  3.92 1655.24  34.88  38.65  11.86    2.50 1.108 -1.360
  3.93 1655.06  34.88  38.84  12.26    2.50 1.114 -1.360
  3.94 1654.88  34.89  39.04  12.67    2.50 1.119 -1.359
  3.95 1654.69  34.89  39.23  13.10    2.50 1.124 -1.358
  3.96 1654.49  34.89  39.43  13.55    2.50 1.130 -1.357
