#   t     T_i   Q_con  Q_rad  Q_tidal    u    Ur   Deta_L ratio 
# ==== ======= ====== ====== ========= ==== ===== ==============
  0.99 1498.64  38.68   6.71   0.50    3.75 0.173 -0.521
  1.00 1500.08  38.64   6.73   0.50    3.73 0.174 -0.530
  1.01 1501.52  38.61   6.74   0.51    3.72 0.175 -0.538
  1.02 1502.95  38.57   6.76   0.51    3.70 0.175 -0.547
  1.03 1504.38  38.54   6.78   0.51    3.69 0.176 -0.555
  1.04 1505.82  38.50   6.79   0.52    3.68 0.176 -0.564
  1.05 1507.24  38.46   6.81   0.52    3.66 0.177 -0.572
  1.06 1508.67  38.43   6.83   0.52    3.65 0.178 -0.581
  1.07 1510.09  38.39   6.84   0.53    3.64 0.178 -0.589
  1.08 1511.51  38.35   6.86   0.53    3.62 0.179 -0.597
  1.09 1512.93  38.32   6.88   0.53    3.61 0.180 -0.606
  1.10 1514.35  38.28   6.90   0.54    3.59 0.180 -0.614
  1.11 1515.76  38.24   6.91   0.54    3.58 0.181 -0.622
  1.12 1517.17  38.21   6.93   0.54    3.57 0.181 -0.630
  1.13 1518.58  38.17   6.95   0.55    3.55 0.182 -0.639
  1.14 1519.99  38.13   6.97   0.55    3.54 0.183 -0.647
  1.15 1521.39  38.09   6.98   0.55    3.53 0.183 -0.655
  1.16 1522.79  38.06   7.00   0.56    3.51 0.184 -0.663
  1.17 1524.19  38.02   7.02   0.56    3.50 0.185 -0.671
  1.18 1525.59  37.98   7.04   0.56    3.49 0.185 -0.679
  1.19 1526.98  37.95   7.06   0.57    3.47 0.186 -0.687
  1.20 1528.37  37.91   7.07   0.57    3.46 0.187 -0.695
  1.21 1529.76  37.87   7.09   0.57    3.45 0.187 -0.703
  1.22 1531.15  37.84   7.11   0.58    3.44 0.188 -0.711
  1.23 1532.53  37.80   7.13   0.58    3.42 0.189 -0.719
  1.24 1533.91  37.77   7.15   0.58    3.41 0.189 -0.727
  1.25 1535.29  37.73   7.17   0.59    3.40 0.190 -0.735
  1.26 1536.67  37.70   7.19   0.59    3.39 0.191 -0.742
  1.27 1538.04  37.66   7.21   0.59    3.37 0.191 -0.750
  1.28 1539.42  37.63   7.22   0.60    3.36 0.192 -0.758
  1.29 1540.79  37.59   7.24   0.60    3.35 0.193 -0.766
  1.30 1542.15  37.56   7.26   0.60    3.34 0.193 -0.773
  1.31 1543.52  37.52   7.28   0.61    3.32 0.194 -0.781
  1.32 1544.88  37.49   7.30   0.61    3.31 0.195 -0.788
  1.33 1546.24  37.45   7.32   0.62    3.30 0.195 -0.796
  1.34 1547.60  37.42   7.34   0.62    3.29 0.196 -0.804
  1.35 1548.95  37.39   7.36   0.62    3.28 0.197 -0.811
  1.36 1550.30  37.35   7.38   0.63    3.27 0.198 -0.819
  1.37 1551.65  37.32   7.40   0.63    3.25 0.198 -0.826
  1.38 1553.00  37.28   7.42   0.63    3.24 0.199 -0.834
  1.39 1554.35  37.25   7.44   0.64    3.23 0.200 -0.841
  1.40 1555.69  37.22   7.46   0.64    3.22 0.200 -0.848
  1.41 1557.03  37.18   7.48   0.64    3.21 0.201 -0.856
  1.42 1558.37  37.15   7.50   0.65    3.20 0.202 -0.863
  1.43 1559.70  37.11   7.52   0.65    3.19 0.203 -0.870
  1.44 1561.03  37.08   7.54   0.65    3.17 0.203 -0.878
  1.45 1562.36  37.05   7.56   0.66    3.16 0.204 -0.885
  1.46 1563.69  37.01   7.59   0.66    3.15 0.205 -0.892
  1.47 1565.02  36.98   7.61   0.66    3.14 0.206 -0.899
  1.48 1566.34  36.95   7.63   0.67    3.13 0.206 -0.907
  1.49 1567.66  36.91   7.65   0.67    3.12 0.207 -0.914
  1.50 1568.98  36.88   7.67   0.68    3.11 0.208 -0.921
  1.51 1570.29  36.85   7.69   0.68    3.10 0.209 -0.928
  1.52 1571.61  36.81   7.71   0.68    3.09 0.210 -0.935
  1.53 1572.92  36.78   7.74   0.69    3.08 0.210 -0.942
  1.54 1574.23  36.75   7.76   0.69    3.07 0.211 -0.949
  1.55 1575.53  36.72   7.78   0.69    3.05 0.212 -0.956
  1.56 1576.84  36.68   7.80   0.70    3.04 0.213 -0.963
  1.57 1578.14  36.65   7.82   0.70    3.03 0.213 -0.970
  1.58 1579.44  36.62   7.85   0.71    3.02 0.214 -0.977
  1.59 1580.73  36.59   7.87   0.71    3.01 0.215 -0.984
  1.60 1582.02  36.55   7.89   0.71    3.00 0.216 -0.991
  1.61 1583.32  36.52   7.91   0.72    2.99 0.217 -0.998
  1.62 1584.60  36.49   7.94   0.72    2.98 0.217 -1.004
  1.63 1585.89  36.46   7.96   0.72    2.97 0.218 -1.011
  1.64 1587.17  36.43   7.98   0.73    2.96 0.219 -1.018
  1.65 1588.46  36.40   8.01   0.73    2.95 0.220 -1.025
  1.66 1589.73  36.36   8.03   0.74    2.94 0.221 -1.031
  1.67 1591.01  36.33   8.05   0.74    2.93 0.222 -1.038
  1.68 1592.28  36.30   8.08   0.74    2.92 0.222 -1.045
  1.69 1593.55  36.27   8.10   0.75    2.91 0.223 -1.051
  1.70 1594.82  36.24   8.12   0.75    2.90 0.224 -1.058
  1.71 1596.09  36.21   8.15   0.76    2.89 0.225 -1.065
  1.72 1597.35  36.18   8.17   0.76    2.89 0.226 -1.071
  1.73 1598.61  36.15   8.20   0.77    2.88 0.227 -1.078
  1.74 1599.87  36.11   8.22   0.77    2.87 0.228 -1.084
  1.75 1601.13  36.08   8.24   0.77    2.86 0.228 -1.091
  1.76 1602.38  36.05   8.27   0.78    2.85 0.229 -1.097
  1.77 1603.64  36.02   8.29   0.78    2.84 0.230 -1.104
  1.78 1604.88  35.99   8.32   0.79    2.83 0.231 -1.110
  1.79 1606.13  35.96   8.34   0.79    2.82 0.232 -1.117
  1.80 1607.37  35.93   8.37   0.80    2.81 0.233 -1.123
  1.81 1608.62  35.90   8.39   0.80    2.80 0.234 -1.129
  1.82 1609.85  35.87   8.42   0.80    2.79 0.235 -1.136
  1.83 1611.09  35.84   8.45   0.81    2.78 0.236 -1.142
  1.84 1612.32  35.82   8.47   0.81    2.78 0.237 -1.148
  1.85 1613.56  35.79   8.50   0.82    2.77 0.237 -1.155
  1.86 1614.79  35.76   8.52   0.82    2.76 0.238 -1.161
  1.87 1616.01  35.73   8.55   0.83    2.75 0.239 -1.167
  1.88 1617.24  35.70   8.58   0.83    2.74 0.240 -1.173
  1.89 1618.46  35.67   8.60   0.84    2.73 0.241 -1.179
  1.90 1619.68  35.65   8.63   0.84    2.72 0.242 -1.185
  1.91 1620.89  35.62   8.66   0.85    2.72 0.243 -1.192
  1.92 1622.11  35.59   8.68   0.85    2.71 0.244 -1.198
  1.93 1623.32  35.56   8.71   0.86    2.70 0.245 -1.204
  1.94 1624.53  35.54   8.74   0.86    2.69 0.246 -1.210
  1.95 1625.74  35.51   8.76   0.87    2.68 0.247 -1.216
  1.96 1626.94  35.48   8.79   0.87    2.68 0.248 -1.222
  1.97 1628.14  35.46   8.82   0.88    2.67 0.249 -1.228
  1.98 1629.34  35.43   8.85   0.88    2.66 0.250 -1.234
  1.99 1630.54  35.40   8.88   0.89    2.65 0.251 -1.240
  2.00 1631.73  35.38   8.90   0.89    2.64 0.252 -1.246
  2.01 1632.93  35.35   8.93   0.90    2.64 0.253 -1.252
  2.02 1634.12  35.32   8.96   0.90    2.63 0.254 -1.258
  2.03 1635.30  35.30   8.99   0.91    2.62 0.255 -1.263
  2.04 1636.49  35.27   9.02   0.91    2.61 0.256 -1.269
  2.05 1637.67  35.25   9.05   0.92    2.61 0.257 -1.275
  2.06 1638.85  35.22   9.08   0.92    2.60 0.258 -1.281
  2.07 1640.03  35.20   9.10   0.93    2.59 0.259 -1.287
  2.08 1641.20  35.17   9.13   0.94    2.58 0.260 -1.292
  2.09 1642.38  35.15   9.16   0.94    2.58 0.261 -1.298
  2.10 1643.55  35.12   9.19   0.95    2.57 0.262 -1.304
  2.11 1644.71  35.10   9.22   0.95    2.56 0.263 -1.310
  2.12 1645.88  35.07   9.25   0.96    2.55 0.264 -1.315
  2.13 1647.04  35.05   9.28   0.97    2.55 0.265 -1.321
  2.14 1648.20  35.02   9.31   0.97    2.54 0.266 -1.326
  2.15 1649.36  35.00   9.35   0.98    2.53 0.267 -1.332
  2.16 1650.51  34.98   9.38   0.98    2.53 0.268 -1.338
  2.17 1651.67  34.95   9.41   0.99    2.52 0.269 -1.343
  2.18 1652.82  34.93   9.44   1.00    2.51 0.270 -1.349
  2.19 1653.97  34.91   9.47   1.00    2.51 0.271 -1.354
  2.20 1655.11  34.88   9.50   1.01    2.50 0.272 -1.360
  2.21 1656.25  34.86   9.53   1.02    2.49 0.273 -1.365
  2.22 1657.39  34.84   9.57   1.02    2.48 0.275 -1.371
  2.23 1658.53  34.81   9.60   1.03    2.48 0.276 -1.376
  2.24 1659.67  34.79   9.63   1.04    2.47 0.277 -1.382
  2.25 1660.80  34.77   9.66   1.05    2.47 0.278 -1.387
  2.26 1661.93  34.74   9.69   1.05    2.46 0.279 -1.392
  2.27 1663.06  34.72   9.73   1.06    2.45 0.280 -1.398
  2.28 1664.19  34.70   9.76   1.07    2.45 0.281 -1.403
  2.29 1665.31  34.68   9.79   1.08    2.44 0.282 -1.408
  2.30 1666.43  34.66   9.83   1.08    2.43 0.284 -1.414
  2.31 1667.55  34.63   9.86   1.09    2.43 0.285 -1.419
  2.32 1668.66  34.61   9.90   1.10    2.42 0.286 -1.424
  2.33 1669.78  34.59   9.93   1.11    2.41 0.287 -1.430
  2.34 1670.89  34.57   9.96   1.11    2.41 0.288 -1.435
  2.35 1671.99  34.55  10.00   1.12    2.40 0.289 -1.440
  2.36 1673.10  34.53  10.03   1.13    2.40 0.291 -1.445
  2.37 1674.20  34.51  10.07   1.14    2.39 0.292 -1.450
  2.38 1675.30  34.48  10.10   1.15    2.38 0.293 -1.456
  2.39 1676.40  34.46  10.14   1.16    2.38 0.294 -1.461
  2.40 1677.50  34.44  10.17   1.17    2.37 0.295 -1.466
  2.41 1678.59  34.42  10.21   1.18    2.37 0.297 -1.471
  2.42 1679.68  34.40  10.25   1.18    2.36 0.298 -1.476
  2.43 1680.77  34.38  10.28   1.19    2.35 0.299 -1.481
  2.44 1681.85  34.36  10.32   1.20    2.35 0.300 -1.486
  2.45 1682.94  34.34  10.35   1.21    2.34 0.302 -1.491
  2.46 1684.02  34.32  10.39   1.22    2.34 0.303 -1.496
  2.47 1685.09  34.30  10.43   1.23    2.33 0.304 -1.501
  2.48 1686.17  34.28  10.47   1.24    2.32 0.305 -1.506
  2.49 1687.24  34.26  10.50   1.25    2.32 0.307 -1.511
  2.50 1688.31  34.24  10.54   1.26    2.31 0.308 -1.516
  2.51 1689.38  34.22  10.58   1.27    2.31 0.309 -1.521
  2.52 1690.44  34.20  10.62   1.28    2.30 0.310 -1.526
  2.53 1691.50  34.18  10.66   1.30    2.30 0.312 -1.531
  2.54 1692.56  34.16  10.69   1.31    2.29 0.313 -1.535
  2.55 1693.62  34.14  10.73   1.32    2.29 0.314 -1.540
  2.56 1694.67  34.12  10.77   1.33    2.28 0.316 -1.545
  2.57 1695.73  34.11  10.81   1.34    2.28 0.317 -1.550
  2.58 1696.77  34.09  10.85   1.35    2.27 0.318 -1.555
  2.59 1697.82  34.07  10.89   1.37    2.26 0.320 -1.559
  2.60 1698.86  34.05  10.93   1.38    2.26 0.321 -1.564
  2.61 1699.90  34.03  10.97   1.39    2.25 0.322 -1.569
  2.62 1700.94  34.01  11.01   1.40    2.25 0.324 -1.574
  2.63 1701.98  33.99  11.05   1.42    2.24 0.325 -1.578
  2.64 1703.01  33.97  11.09   1.43    2.24 0.327 -1.583
  2.65 1704.04  33.95  11.14   1.44    2.23 0.328 -1.588
  2.66 1705.07  33.93  11.18   1.46    2.23 0.329 -1.592
  2.67 1706.09  33.91  11.22   1.47    2.22 0.331 -1.597
  2.68 1707.11  33.89  11.26   1.48    2.22 0.332 -1.601
  2.69 1708.13  33.88  11.30   1.50    2.21 0.334 -1.606
  2.70 1709.15  33.86  11.35   1.51    2.21 0.335 -1.610
  2.71 1710.16  33.84  11.39   1.53    2.20 0.337 -1.615
  2.72 1711.17  33.82  11.43   1.54    2.20 0.338 -1.620
  2.73 1712.18  33.80  11.48   1.56    2.19 0.339 -1.624
  2.74 1713.19  33.78  11.52   1.58    2.19 0.341 -1.629
  2.75 1714.19  33.77  11.56   1.59    2.18 0.342 -1.633
  2.76 1715.19  33.75  11.61   1.61    2.18 0.344 -1.637
  2.77 1716.19  33.73  11.65   1.63    2.17 0.345 -1.642
  2.78 1717.18  33.71  11.70   1.64    2.17 0.347 -1.646
  2.79 1718.17  33.70  11.74   1.66    2.16 0.348 -1.651
  2.80 1719.16  33.68  11.79   1.68    2.16 0.350 -1.655
  2.81 1720.14  33.66  11.83   1.70    2.15 0.352 -1.659
  2.82 1721.13  33.65  11.88   1.72    2.15 0.353 -1.664
  2.83 1722.11  33.63  11.93   1.73    2.15 0.355 -1.668
  2.84 1723.08  33.61  11.97   1.75    2.14 0.356 -1.672
  2.85 1724.06  33.60  12.02   1.77    2.14 0.358 -1.677
  2.86 1725.03  33.58  12.07   1.79    2.13 0.359 -1.681
  2.87 1726.00  33.57  12.11   1.82    2.13 0.361 -1.685
  2.88 1726.96  33.55  12.16   1.84    2.12 0.362 -1.689
  2.89 1727.93  33.54  12.21   1.86    2.12 0.364 -1.694
  2.90 1728.89  33.52  12.26   1.88    2.11 0.366 -1.698
  2.91 1729.84  33.50  12.31   1.90    2.11 0.367 -1.702
  2.92 1730.80  33.49  12.36   1.93    2.11 0.369 -1.706
  2.93 1731.75  33.47  12.40   1.95    2.10 0.371 -1.710
  2.94 1732.70  33.46  12.45   1.97    2.10 0.372 -1.714
  2.95 1733.64  33.44  12.50   2.00    2.09 0.374 -1.718
  2.96 1734.59  33.43  12.55   2.02    2.09 0.376 -1.723
  2.97 1735.53  33.41  12.60   2.05    2.09 0.377 -1.727
  2.98 1736.46  33.40  12.66   2.07    2.08 0.379 -1.731
  2.99 1737.40  33.38  12.71   2.10    2.08 0.381 -1.735
  3.00 1738.33  33.37  12.76   2.13    2.07 0.382 -1.739
  3.01 1739.25  33.35  12.81   2.16    2.07 0.384 -1.743
  3.02 1740.18  33.33  12.86   2.18    2.06 0.386 -1.747
  3.03 1741.10  33.32  12.92   2.21    2.06 0.388 -1.751
  3.04 1742.02  33.30  12.97   2.24    2.06 0.389 -1.755
  3.05 1742.93  33.28  13.02   2.27    2.05 0.391 -1.759
  3.06 1743.85  33.27  13.07   2.31    2.05 0.393 -1.762
  3.07 1744.75  33.25  13.13   2.34    2.04 0.395 -1.766
  3.08 1745.66  33.23  13.18   2.37    2.04 0.397 -1.770
  3.09 1746.56  33.22  13.24   2.40    2.03 0.399 -1.774
  3.10 1747.46  33.20  13.29   2.44    2.03 0.400 -1.778
  3.11 1748.36  33.18  13.35   2.47    2.03 0.402 -1.782
  3.12 1749.25  33.17  13.40   2.51    2.02 0.404 -1.786
  3.13 1750.14  33.15  13.46   2.55    2.02 0.406 -1.789
  3.14 1751.03  33.14  13.52   2.59    2.01 0.408 -1.793
  3.15 1751.91  33.12  13.57   2.62    2.01 0.410 -1.797
  3.16 1752.79  33.10  13.63   2.66    2.01 0.412 -1.801
  3.17 1753.66  33.09  13.69   2.70    2.00 0.414 -1.804
  3.18 1754.54  33.07  13.75   2.75    2.00 0.416 -1.808
  3.19 1755.41  33.05  13.80   2.79    1.99 0.418 -1.812
  3.20 1756.27  33.04  13.86   2.83    1.99 0.420 -1.815
  3.21 1757.14  33.02  13.92   2.88    1.99 0.422 -1.819
  3.22 1757.99  33.00  13.98   2.93    1.98 0.424 -1.823
  3.23 1758.85  32.99  14.04   2.97    1.98 0.426 -1.826
  3.24 1759.70  32.97  14.10   3.02    1.97 0.428 -1.830
  3.25 1760.55  32.96  14.16   3.07    1.97 0.430 -1.833
  3.26 1761.40  32.94  14.22   3.12    1.97 0.432 -1.837
  3.27 1762.24  32.92  14.28   3.18    1.96 0.434 -1.840
  3.28 1763.08  32.91  14.35   3.23    1.96 0.436 -1.844
  3.29 1763.91  32.89  14.41   3.29    1.96 0.438 -1.847
  3.30 1764.74  32.88  14.47   3.34    1.95 0.440 -1.851
  3.31 1765.57  32.86  14.53   3.40    1.95 0.442 -1.854
  3.32 1766.40  32.85  14.60   3.46    1.95 0.444 -1.858
  3.33 1767.22  32.84  14.66   3.53    1.94 0.447 -1.861
  3.34 1768.04  32.82  14.73   3.59    1.94 0.449 -1.865
  3.35 1768.85  32.81  14.79   3.65    1.94 0.451 -1.868
  3.36 1769.66  32.80  14.86   3.72    1.93 0.453 -1.871
  3.37 1770.47  32.78  14.92   3.79    1.93 0.455 -1.875
  3.38 1771.27  32.77  14.99   3.86    1.93 0.457 -1.878
  3.39 1772.07  32.76  15.06   3.94    1.92 0.460 -1.881
  3.40 1772.87  32.75  15.12   4.01    1.92 0.462 -1.885
  3.41 1773.66  32.73  15.19   4.09    1.92 0.464 -1.888
  3.42 1774.45  32.72  15.26   4.17    1.91 0.466 -1.891
  3.43 1775.23  32.71  15.33   4.26    1.91 0.469 -1.894
  3.44 1776.02  32.70  15.39   4.34    1.91 0.471 -1.898
  3.45 1776.79  32.69  15.46   4.43    1.90 0.473 -1.901
  3.46 1777.57  32.67  15.53   4.52    1.90 0.475 -1.904
  3.47 1778.34  32.66  15.60   4.61    1.90 0.478 -1.907
  3.48 1779.11  32.65  15.68   4.71    1.89 0.480 -1.910
  3.49 1779.87  32.64  15.75   4.81    1.89 0.482 -1.913
  3.50 1780.63  32.63  15.82   4.91    1.89 0.485 -1.917
  3.51 1781.39  32.62  15.89   5.02    1.89 0.487 -1.920
  3.52 1782.14  32.61  15.96   5.13    1.88 0.490 -1.923
  3.53 1782.89  32.60  16.04   5.24    1.88 0.492 -1.926
  3.54 1783.63  32.59  16.11   5.36    1.88 0.494 -1.929
  3.55 1784.37  32.57  16.18   5.48    1.87 0.497 -1.932
  3.56 1785.11  32.56  16.26   5.60    1.87 0.499 -1.935
  3.57 1785.84  32.55  16.33   5.73    1.87 0.502 -1.938
  3.58 1786.57  32.54  16.41   5.87    1.87 0.504 -1.941
  3.59 1787.30  32.53  16.49   6.00    1.86 0.507 -1.944
  3.60 1788.02  32.52  16.56   6.15    1.86 0.509 -1.947
  3.61 1788.74  32.51  16.64   6.29    1.86 0.512 -1.950
  3.62 1789.45  32.50  16.72   6.45    1.86 0.514 -1.952
  3.63 1790.16  32.49  16.80   6.61    1.85 0.517 -1.955
  3.64 1790.86  32.48  16.88   6.77    1.85 0.520 -1.958
  3.65 1791.56  32.46  16.96   6.94    1.85 0.522 -1.961
  3.66 1792.26  32.45  17.04   7.11    1.84 0.525 -1.964
  3.67 1792.96  32.44  17.12   7.30    1.84 0.528 -1.967
  3.68 1793.64  32.43  17.20   7.49    1.84 0.530 -1.969
  3.69 1794.33  32.42  17.28   7.68    1.84 0.533 -1.972
  3.70 1795.01  32.41  17.36   7.88    1.83 0.536 -1.975
  3.71 1795.69  32.40  17.44   8.10    1.83 0.538 -1.978
  3.72 1796.36  32.39  17.53   8.31    1.83 0.541 -1.980
  3.73 1797.03  32.38  17.61   8.54    1.83 0.544 -1.983
  3.74 1797.69  32.37  17.70   8.78    1.82 0.547 -1.986
  3.75 1798.35  32.36  17.78   9.02    1.82 0.549 -1.988
  3.76 1799.01  32.35  17.87   9.28    1.82 0.552 -1.991
  3.77 1799.66  32.34  17.95   9.54    1.82 0.555 -1.994
  3.78 1800.30  32.33  18.04   9.82    1.81 0.558 -1.996
  3.79 1800.94  32.32  18.13  10.11    1.81 0.561 -1.999
  3.80 1801.58  32.31  18.22  10.41    1.81 0.564 -2.001
  3.81 1802.22  32.30  18.30  10.72    1.81 0.567 -2.004
  3.82 1802.84  32.30  18.39  11.04    1.81 0.570 -2.006
  3.83 1803.47  32.29  18.48  11.38    1.80 0.573 -2.009
  3.84 1804.09  32.28  18.58  11.73    1.80 0.575 -2.011
  3.85 1804.70  32.27  18.67  12.10    1.80 0.578 -2.014
  3.86 1805.32  32.26  18.76  12.48    1.80 0.582 -2.016
  3.87 1805.92  32.25  18.85  12.88    1.79 0.585 -2.019
  3.88 1806.52  32.24  18.94  13.30    1.79 0.588 -2.021
  3.89 1807.12  32.23  19.04  13.74    1.79 0.591 -2.023
  3.90 1807.71  32.22  19.13  14.19    1.79 0.594 -2.026
  3.91 1808.30  32.21  19.23  14.67    1.79 0.597 -2.028
  3.92 1808.88  32.21  19.32  15.17    1.78 0.600 -2.030
  3.93 1809.46  32.20  19.42  15.69    1.78 0.603 -2.033
  3.94 1810.04  32.19  19.52  16.24    1.78 0.606 -2.035
  3.95 1810.61  32.18  19.62  16.81    1.78 0.610 -2.037
  3.96 1811.17  32.17  19.72  17.41    1.77 0.613 -2.039
