#   t     T_i   Q_con  Q_rad  Q_tidal    u    Ur   Deta_L ratio 
# ==== ======= ====== ====== ========= ==== ===== ==============
  0.30 1382.16  39.37  14.53   0.28    4.56 0.369  0.062
  0.31 1383.28  39.45  14.56   0.29    4.57 0.369  0.054
  0.32 1384.40  39.52  14.59   0.29    4.58 0.369  0.047
  0.33 1385.53  39.59  14.62   0.29    4.59 0.369  0.039
  0.34 1386.66  39.66  14.65   0.30    4.60 0.369  0.032
  0.35 1387.78  39.72  14.68   0.30    4.61 0.370  0.024
  0.36 1388.91  39.77  14.71   0.30    4.61 0.370  0.017
  0.37 1390.04  39.82  14.74   0.30    4.62 0.370  0.009
  0.38 1391.18  39.87  14.78   0.31    4.62 0.371  0.002
  0.39 1392.31  39.92  14.81   0.31    4.62 0.371 -0.006
  0.40 1393.44  39.95  14.84   0.31    4.62 0.371 -0.013
  0.41 1394.57  39.99  14.87   0.31    4.63 0.372 -0.020
  0.42 1395.70  40.02  14.90   0.32    4.63 0.372 -0.028
  0.43 1396.84  40.05  14.93   0.32    4.62 0.373 -0.035
  0.44 1397.97  40.07  14.97   0.32    4.62 0.374 -0.043
  0.45 1399.10  40.09  15.00   0.33    4.62 0.374 -0.050
  0.46 1400.23  40.10  15.03   0.33    4.61 0.375 -0.057
  0.47 1401.36  40.11  15.06   0.33    4.61 0.376 -0.065
  0.48 1402.49  40.14  15.10   0.33    4.61 0.376 -0.072
  0.49 1403.62  40.16  15.13   0.34    4.61 0.377 -0.079
  0.50 1404.75  40.18  15.16   0.34    4.60 0.377 -0.087
  0.51 1405.87  40.20  15.20   0.34    4.60 0.378 -0.094
  0.52 1407.00  40.22  15.23   0.35    4.60 0.379 -0.101
  0.53 1408.13  40.24  15.26   0.35    4.59 0.379 -0.108
  0.54 1409.25  40.26  15.30   0.35    4.59 0.380 -0.116
  0.55 1410.38  40.27  15.33   0.35    4.59 0.381 -0.123
  0.56 1411.50  40.28  15.37   0.36    4.58 0.381 -0.130
  0.57 1412.62  40.30  15.40   0.36    4.58 0.382 -0.137
  0.58 1413.75  40.31  15.43   0.36    4.57 0.383 -0.144
  0.59 1414.87  40.31  15.47   0.37    4.57 0.384 -0.151
  0.60 1415.99  40.32  15.50   0.37    4.56 0.385 -0.159
  0.61 1417.10  40.33  15.54   0.37    4.56 0.385 -0.166
  0.62 1418.22  40.33  15.57   0.37    4.55 0.386 -0.173
  0.63 1419.34  40.33  15.61   0.38    4.54 0.387 -0.180
  0.64 1420.45  40.32  15.64   0.38    4.53 0.388 -0.187
  0.65 1421.56  40.32  15.68   0.38    4.52 0.389 -0.194
  0.66 1422.67  40.31  15.72   0.39    4.52 0.390 -0.201
  0.67 1423.78  40.30  15.75   0.39    4.51 0.391 -0.208
  0.68 1424.88  40.28  15.79   0.39    4.50 0.392 -0.215
  0.69 1425.99  40.27  15.82   0.39    4.49 0.393 -0.222
  0.70 1427.09  40.25  15.86   0.40    4.47 0.394 -0.229
  0.71 1428.19  40.23  15.90   0.40    4.46 0.395 -0.235
  0.72 1429.28  40.21  15.93   0.40    4.45 0.396 -0.242
  0.73 1430.37  40.18  15.97   0.41    4.44 0.397 -0.249
  0.74 1431.46  40.16  16.01   0.41    4.43 0.399 -0.256
  0.75 1432.55  40.13  16.05   0.41    4.41 0.400 -0.262
  0.76 1433.64  40.10  16.08   0.41    4.40 0.401 -0.269
  0.77 1434.72  40.08  16.12   0.42    4.39 0.402 -0.276
  0.78 1435.80  40.06  16.16   0.42    4.38 0.403 -0.283
  0.79 1436.87  40.05  16.20   0.42    4.37 0.404 -0.289
  0.80 1437.95  40.03  16.23   0.43    4.36 0.406 -0.296
  0.81 1439.02  40.01  16.27   0.43    4.35 0.407 -0.302
  0.82 1440.09  39.99  16.31   0.43    4.34 0.408 -0.309
  0.83 1441.15  39.97  16.35   0.43    4.33 0.409 -0.315
  0.84 1442.22  39.95  16.39   0.44    4.32 0.410 -0.322
  0.85 1443.28  39.93  16.43   0.44    4.30 0.411 -0.328
  0.86 1444.33  39.91  16.47   0.44    4.29 0.413 -0.335
  0.87 1445.39  39.89  16.51   0.45    4.28 0.414 -0.341
  0.88 1446.44  39.87  16.55   0.45    4.27 0.415 -0.348
  0.89 1447.49  39.85  16.59   0.45    4.26 0.416 -0.354
  0.90 1448.54  39.83  16.63   0.45    4.25 0.417 -0.360
  0.91 1449.58  39.81  16.67   0.46    4.24 0.419 -0.367
  0.92 1450.63  39.78  16.71   0.46    4.23 0.420 -0.373
  0.93 1451.67  39.76  16.75   0.46    4.22 0.421 -0.379
  0.94 1452.70  39.74  16.79   0.47    4.21 0.422 -0.385
  0.95 1453.74  39.72  16.83   0.47    4.20 0.424 -0.392
  0.96 1454.77  39.70  16.87   0.47    4.19 0.425 -0.398
  0.97 1455.79  39.68  16.91   0.47    4.18 0.426 -0.404
  0.98 1456.82  39.66  16.95   0.48    4.17 0.427 -0.410
  0.99 1457.84  39.64  17.00   0.48    4.16 0.429 -0.416
  1.00 1458.86  39.62  17.04   0.48    4.15 0.430 -0.422
  1.01 1459.88  39.59  17.08   0.49    4.14 0.431 -0.428
  1.02 1460.89  39.57  17.12   0.49    4.13 0.433 -0.434
  1.03 1461.90  39.55  17.16   0.49    4.12 0.434 -0.440
  1.04 1462.91  39.53  17.21   0.49    4.11 0.435 -0.446
  1.05 1463.91  39.51  17.25   0.50    4.10 0.437 -0.452
  1.06 1464.92  39.49  17.29   0.50    4.09 0.438 -0.458
  1.07 1465.92  39.47  17.34   0.50    4.08 0.439 -0.464
  1.08 1466.91  39.45  17.38   0.51    4.07 0.441 -0.470
  1.09 1467.90  39.42  17.42   0.51    4.06 0.442 -0.476
  1.10 1468.89  39.40  17.47   0.51    4.05 0.443 -0.482
  1.11 1469.88  39.38  17.51   0.51    4.04 0.445 -0.488
  1.12 1470.87  39.36  17.56   0.52    4.03 0.446 -0.493
  1.13 1471.85  39.33  17.60   0.52    4.02 0.448 -0.499
  1.14 1472.83  39.31  17.65   0.52    4.01 0.449 -0.505
  1.15 1473.80  39.29  17.69   0.52    4.00 0.450 -0.511
  1.16 1474.77  39.26  17.74   0.53    3.99 0.452 -0.516
  1.17 1475.74  39.24  17.78   0.53    3.98 0.453 -0.522
  1.18 1476.71  39.22  17.83   0.53    3.97 0.455 -0.527
  1.19 1477.67  39.20  17.88   0.54    3.96 0.456 -0.533
  1.20 1478.63  39.17  17.92   0.54    3.95 0.458 -0.539
  1.21 1479.59  39.15  17.97   0.54    3.94 0.459 -0.544
  1.22 1480.54  39.13  18.02   0.54    3.93 0.460 -0.550
  1.23 1481.49  39.10  18.06   0.55    3.92 0.462 -0.555
  1.24 1482.44  39.08  18.11   0.55    3.91 0.463 -0.561
  1.25 1483.38  39.06  18.16   0.55    3.90 0.465 -0.566
  1.26 1484.32  39.03  18.21   0.56    3.89 0.466 -0.571
  1.27 1485.26  39.01  18.25   0.56    3.88 0.468 -0.577
  1.28 1486.19  38.99  18.30   0.56    3.87 0.469 -0.582
  1.29 1487.12  38.96  18.35   0.56    3.86 0.471 -0.588
  1.30 1488.05  38.94  18.40   0.57    3.85 0.473 -0.593
  1.31 1488.97  38.92  18.45   0.57    3.84 0.474 -0.598
  1.32 1489.90  38.90  18.50   0.57    3.83 0.476 -0.603
  1.33 1490.81  38.87  18.55   0.58    3.82 0.477 -0.609
  1.34 1491.73  38.85  18.60   0.58    3.82 0.479 -0.614
  1.35 1492.64  38.83  18.65   0.58    3.81 0.480 -0.619
  1.36 1493.55  38.80  18.70   0.58    3.80 0.482 -0.624
  1.37 1494.45  38.78  18.75   0.59    3.79 0.483 -0.629
  1.38 1495.35  38.76  18.80   0.59    3.78 0.485 -0.634
  1.39 1496.25  38.74  18.85   0.59    3.77 0.487 -0.639
  1.40 1497.15  38.72  18.90   0.60    3.76 0.488 -0.645
  1.41 1498.04  38.69  18.95   0.60    3.75 0.490 -0.650
  1.42 1498.93  38.67  19.01   0.60    3.74 0.491 -0.655
  1.43 1499.81  38.65  19.06   0.60    3.74 0.493 -0.660
  1.44 1500.69  38.63  19.11   0.61    3.73 0.495 -0.664
  1.45 1501.57  38.61  19.16   0.61    3.72 0.496 -0.669
  1.46 1502.45  38.58  19.22   0.61    3.71 0.498 -0.674
  1.47 1503.32  38.56  19.27   0.62    3.70 0.500 -0.679
  1.48 1504.19  38.54  19.32   0.62    3.69 0.501 -0.684
  1.49 1505.05  38.52  19.38   0.62    3.68 0.503 -0.689
  1.50 1505.91  38.50  19.43   0.62    3.68 0.505 -0.694
  1.51 1506.77  38.48  19.49   0.63    3.67 0.506 -0.698
  1.52 1507.62  38.45  19.54   0.63    3.66 0.508 -0.703
  1.53 1508.47  38.43  19.60   0.63    3.65 0.510 -0.708
  1.54 1509.32  38.41  19.65   0.64    3.64 0.512 -0.713
  1.55 1510.17  38.39  19.71   0.64    3.63 0.513 -0.717
  1.56 1511.01  38.37  19.76   0.64    3.63 0.515 -0.722
  1.57 1511.84  38.34  19.82   0.64    3.62 0.517 -0.727
  1.58 1512.68  38.32  19.88   0.65    3.61 0.519 -0.731
  1.59 1513.51  38.30  19.93   0.65    3.60 0.520 -0.736
  1.60 1514.33  38.28  19.99   0.65    3.59 0.522 -0.740
  1.61 1515.16  38.26  20.05   0.66    3.59 0.524 -0.745
  1.62 1515.97  38.24  20.11   0.66    3.58 0.526 -0.749
  1.63 1516.79  38.22  20.16   0.66    3.57 0.528 -0.754
  1.64 1517.60  38.19  20.22   0.67    3.56 0.529 -0.758
  1.65 1518.41  38.17  20.28   0.67    3.56 0.531 -0.763
  1.66 1519.22  38.15  20.34   0.67    3.55 0.533 -0.767
  1.67 1520.02  38.13  20.40   0.68    3.54 0.535 -0.772
  1.68 1520.81  38.11  20.46   0.68    3.53 0.537 -0.776
  1.69 1521.61  38.09  20.52   0.68    3.52 0.539 -0.780
  1.70 1522.40  38.07  20.58   0.69    3.52 0.541 -0.785
  1.71 1523.19  38.05  20.64   0.69    3.51 0.542 -0.789
  1.72 1523.97  38.03  20.70   0.69    3.50 0.544 -0.793
  1.73 1524.75  38.01  20.76   0.69    3.49 0.546 -0.797
  1.74 1525.52  37.99  20.82   0.70    3.49 0.548 -0.802
  1.75 1526.29  37.97  20.89   0.70    3.48 0.550 -0.806
  1.76 1527.06  37.94  20.95   0.70    3.47 0.552 -0.810
  1.77 1527.83  37.92  21.01   0.71    3.47 0.554 -0.814
  1.78 1528.59  37.90  21.08   0.71    3.46 0.556 -0.818
  1.79 1529.34  37.88  21.14   0.71    3.45 0.558 -0.822
  1.80 1530.10  37.87  21.20   0.72    3.44 0.560 -0.826
  1.81 1530.85  37.85  21.27   0.72    3.44 0.562 -0.830
  1.82 1531.59  37.83  21.33   0.73    3.43 0.564 -0.834
  1.83 1532.33  37.81  21.40   0.73    3.42 0.566 -0.838
  1.84 1533.07  37.79  21.46   0.73    3.42 0.568 -0.842
  1.85 1533.81  37.77  21.53   0.74    3.41 0.570 -0.846
  1.86 1534.54  37.75  21.59   0.74    3.40 0.572 -0.850
  1.87 1535.26  37.73  21.66   0.74    3.40 0.574 -0.854
  1.88 1535.99  37.71  21.73   0.75    3.39 0.576 -0.858
  1.89 1536.70  37.70  21.79   0.75    3.38 0.578 -0.862
  1.90 1537.42  37.68  21.86   0.75    3.38 0.580 -0.866
  1.91 1538.13  37.66  21.93   0.76    3.37 0.582 -0.869
  1.92 1538.84  37.64  22.00   0.76    3.37 0.584 -0.873
  1.93 1539.54  37.62  22.06   0.76    3.36 0.586 -0.877
  1.94 1540.24  37.61  22.13   0.77    3.35 0.589 -0.881
  1.95 1540.94  37.59  22.20   0.77    3.35 0.591 -0.884
  1.96 1541.63  37.57  22.27   0.78    3.34 0.593 -0.888
  1.97 1542.32  37.55  22.34   0.78    3.33 0.595 -0.892
  1.98 1543.00  37.54  22.41   0.78    3.33 0.597 -0.895
  1.99 1543.68  37.52  22.48   0.79    3.32 0.599 -0.899
  2.00 1544.35  37.50  22.56   0.79    3.32 0.601 -0.902
  2.01 1545.03  37.48  22.63   0.80    3.31 0.604 -0.906
  2.02 1545.69  37.47  22.70   0.80    3.31 0.606 -0.910
  2.03 1546.36  37.45  22.77   0.81    3.30 0.608 -0.913
  2.04 1547.02  37.43  22.84   0.81    3.29 0.610 -0.917
  2.05 1547.67  37.42  22.92   0.81    3.29 0.612 -0.920
  2.06 1548.33  37.40  22.99   0.82    3.28 0.615 -0.923
  2.07 1548.97  37.39  23.07   0.82    3.28 0.617 -0.927
  2.08 1549.62  37.37  23.14   0.83    3.27 0.619 -0.930
  2.09 1550.26  37.35  23.22   0.83    3.27 0.622 -0.934
  2.10 1550.89  37.34  23.29   0.84    3.26 0.624 -0.937
  2.11 1551.52  37.32  23.37   0.84    3.25 0.626 -0.940
  2.12 1552.15  37.31  23.44   0.84    3.25 0.628 -0.943
  2.13 1552.77  37.29  23.52   0.85    3.24 0.631 -0.947
  2.14 1553.39  37.27  23.60   0.85    3.24 0.633 -0.950
  2.15 1554.01  37.26  23.68   0.86    3.23 0.635 -0.953
  2.16 1554.62  37.24  23.75   0.86    3.23 0.638 -0.956
  2.17 1555.22  37.23  23.83   0.87    3.22 0.640 -0.960
  2.18 1555.82  37.21  23.91   0.87    3.22 0.643 -0.963
  2.19 1556.42  37.20  23.99   0.88    3.21 0.645 -0.966
  2.20 1557.01  37.18  24.07   0.88    3.21 0.647 -0.969
  2.21 1557.60  37.17  24.15   0.89    3.20 0.650 -0.972
  2.22 1558.19  37.15  24.23   0.89    3.20 0.652 -0.975
  2.23 1558.77  37.14  24.31   0.90    3.19 0.655 -0.978
  2.24 1559.34  37.12  24.40   0.91    3.19 0.657 -0.981
  2.25 1559.92  37.11  24.48   0.91    3.18 0.660 -0.984
  2.26 1560.48  37.09  24.56   0.92    3.18 0.662 -0.987
  2.27 1561.05  37.08  24.64   0.92    3.17 0.665 -0.990
  2.28 1561.60  37.07  24.73   0.93    3.17 0.667 -0.993
  2.29 1562.16  37.05  24.81   0.93    3.16 0.670 -0.995
  2.30 1562.71  37.04  24.90   0.94    3.16 0.672 -0.998
  2.31 1563.25  37.02  24.98   0.94    3.16 0.675 -1.001
  2.32 1563.79  37.01  25.07   0.95    3.15 0.677 -1.004
  2.33 1564.33  37.00  25.15   0.96    3.15 0.680 -1.007
  2.34 1564.86  36.98  25.24   0.96    3.14 0.682 -1.009
  2.35 1565.39  36.97  25.33   0.97    3.14 0.685 -1.012
  2.36 1565.91  36.96  25.42   0.98    3.13 0.688 -1.015
  2.37 1566.43  36.94  25.50   0.98    3.13 0.690 -1.017
  2.38 1566.94  36.93  25.59   0.99    3.12 0.693 -1.020
  2.39 1567.45  36.92  25.68   1.00    3.12 0.696 -1.023
  2.40 1567.96  36.91  25.77   1.00    3.12 0.698 -1.025
  2.41 1568.46  36.89  25.86   1.01    3.11 0.701 -1.028
  2.42 1568.95  36.88  25.95   1.02    3.11 0.704 -1.030
  2.43 1569.44  36.87  26.05   1.02    3.10 0.706 -1.033
  2.44 1569.93  36.86  26.14   1.03    3.10 0.709 -1.035
  2.45 1570.41  36.84  26.23   1.04    3.10 0.712 -1.038
  2.46 1570.88  36.83  26.32   1.05    3.09 0.715 -1.040
  2.47 1571.36  36.82  26.42   1.05    3.09 0.717 -1.043
  2.48 1571.82  36.81  26.51   1.06    3.08 0.720 -1.045
  2.49 1572.28  36.80  26.61   1.07    3.08 0.723 -1.047
  2.50 1572.74  36.79  26.70   1.08    3.08 0.726 -1.050
  2.51 1573.19  36.78  26.80   1.08    3.07 0.729 -1.052
  2.52 1573.64  36.76  26.90   1.09    3.07 0.732 -1.054
  2.53 1574.08  36.75  26.99   1.10    3.07 0.734 -1.057
  2.54 1574.52  36.74  27.09   1.11    3.06 0.737 -1.059
  2.55 1574.95  36.73  27.19   1.12    3.06 0.740 -1.061
  2.56 1575.38  36.72  27.29   1.13    3.06 0.743 -1.063
  2.57 1575.80  36.71  27.39   1.13    3.05 0.746 -1.065
  2.58 1576.22  36.70  27.49   1.14    3.05 0.749 -1.067
  2.59 1576.63  36.69  27.59   1.15    3.05 0.752 -1.069
  2.60 1577.04  36.68  27.69   1.16    3.04 0.755 -1.072
  2.61 1577.44  36.67  27.79   1.17    3.04 0.758 -1.074
  2.62 1577.84  36.66  27.90   1.18    3.04 0.761 -1.076
  2.63 1578.23  36.65  28.00   1.19    3.03 0.764 -1.078
  2.64 1578.62  36.64  28.10   1.20    3.03 0.767 -1.080
  2.65 1579.00  36.63  28.21   1.21    3.03 0.770 -1.081
  2.66 1579.38  36.62  28.32   1.22    3.02 0.773 -1.083
  2.67 1579.75  36.61  28.42   1.23    3.02 0.776 -1.085
  2.68 1580.12  36.60  28.53   1.24    3.02 0.779 -1.087
  2.69 1580.48  36.59  28.64   1.25    3.02 0.783 -1.089
  2.70 1580.84  36.58  28.74   1.27    3.01 0.786 -1.091
  2.71 1581.19  36.58  28.85   1.28    3.01 0.789 -1.092
  2.72 1581.53  36.57  28.96   1.29    3.01 0.792 -1.094
  2.73 1581.87  36.56  29.07   1.30    3.00 0.795 -1.096
  2.74 1582.21  36.55  29.18   1.31    3.00 0.798 -1.098
  2.75 1582.54  36.54  29.29   1.32    3.00 0.802 -1.099
  2.76 1582.86  36.53  29.41   1.34    3.00 0.805 -1.101
  2.77 1583.18  36.53  29.52   1.35    2.99 0.808 -1.102
  2.78 1583.49  36.52  29.63   1.36    2.99 0.811 -1.104
  2.79 1583.80  36.51  29.75   1.38    2.99 0.815 -1.106
  2.80 1584.10  36.50  29.86   1.39    2.99 0.818 -1.107
  2.81 1584.40  36.50  29.98   1.40    2.98 0.821 -1.109
  2.82 1584.69  36.49  30.09   1.42    2.98 0.825 -1.110
  2.83 1584.98  36.48  30.21   1.43    2.98 0.828 -1.111
  2.84 1585.26  36.47  30.33   1.44    2.98 0.832 -1.113
  2.85 1585.53  36.47  30.45   1.46    2.98 0.835 -1.114
  2.86 1585.80  36.46  30.57   1.47    2.97 0.838 -1.116
  2.87 1586.06  36.45  30.69   1.49    2.97 0.842 -1.117
  2.88 1586.32  36.45  30.81   1.51    2.97 0.845 -1.118
  2.89 1586.57  36.44  30.93   1.52    2.97 0.849 -1.119
  2.90 1586.82  36.44  31.05   1.54    2.97 0.852 -1.121
  2.91 1587.06  36.43  31.18   1.56    2.96 0.856 -1.122
  2.92 1587.29  36.42  31.30   1.57    2.96 0.859 -1.123
  2.93 1587.52  36.42  31.42   1.59    2.96 0.863 -1.124
  2.94 1587.74  36.41  31.55   1.61    2.96 0.866 -1.125
  2.95 1587.96  36.41  31.68   1.63    2.96 0.870 -1.126
  2.96 1588.17  36.40  31.80   1.64    2.96 0.874 -1.127
  2.97 1588.37  36.40  31.93   1.66    2.95 0.877 -1.128
  2.98 1588.57  36.39  32.06   1.68    2.95 0.881 -1.129
  2.99 1588.76  36.39  32.19   1.70    2.95 0.885 -1.130
  3.00 1588.95  36.38  32.32   1.72    2.95 0.888 -1.131
  3.01 1589.13  36.38  32.45   1.74    2.95 0.892 -1.132
  3.02 1589.30  36.37  32.59   1.76    2.95 0.896 -1.133
  3.03 1589.47  36.37  32.72   1.79    2.95 0.900 -1.134
  3.04 1589.63  36.37  32.85   1.81    2.94 0.903 -1.135
  3.05 1589.79  36.36  32.99   1.83    2.94 0.907 -1.135
  3.06 1589.93  36.36  33.12   1.85    2.94 0.911 -1.136
  3.07 1590.08  36.36  33.26   1.88    2.94 0.915 -1.137
  3.08 1590.21  36.35  33.40   1.90    2.94 0.919 -1.138
  3.09 1590.34  36.35  33.54   1.93    2.94 0.923 -1.138
  3.10 1590.47  36.35  33.67   1.95    2.94 0.927 -1.139
  3.11 1590.58  36.34  33.81   1.98    2.94 0.930 -1.139
  3.12 1590.70  36.34  33.96   2.00    2.94 0.934 -1.140
  3.13 1590.80  36.34  34.10   2.03    2.93 0.938 -1.141
  3.14 1590.90  36.33  34.24   2.06    2.93 0.942 -1.141
  3.15 1590.99  36.33  34.39   2.09    2.93 0.946 -1.141
  3.16 1591.07  36.33  34.53   2.12    2.93 0.950 -1.142
  3.17 1591.15  36.33  34.68   2.15    2.93 0.954 -1.142
  3.18 1591.22  36.33  34.82   2.18    2.93 0.959 -1.143
  3.19 1591.29  36.33  34.97   2.21    2.93 0.963 -1.143
  3.20 1591.34  36.32  35.12   2.24    2.93 0.967 -1.143
  3.21 1591.39  36.32  35.27   2.27    2.93 0.971 -1.143
  3.22 1591.44  36.32  35.42   2.31    2.93 0.975 -1.144
  3.23 1591.48  36.32  35.57   2.34    2.93 0.979 -1.144
  3.24 1591.51  36.32  35.72   2.38    2.93 0.984 -1.144
  3.25 1591.53  36.32  35.88   2.41    2.93 0.988 -1.144
  3.26 1591.55  36.32  36.03   2.45    2.93 0.992 -1.144
  3.27 1591.56  36.32  36.19   2.49    2.93 0.996 -1.144
  3.28 1591.56  36.32  36.34   2.53    2.93 1.001 -1.144
  3.29 1591.55  36.32  36.50   2.57    2.93 1.005 -1.144
  3.30 1591.54  36.32  36.66   2.61    2.93 1.009 -1.144
  3.31 1591.52  36.32  36.82   2.65    2.93 1.014 -1.144
  3.32 1591.50  36.32  36.98   2.70    2.93 1.018 -1.144
  3.33 1591.46  36.32  37.14   2.74    2.93 1.023 -1.144
  3.34 1591.42  36.32  37.31   2.79    2.93 1.027 -1.144
  3.35 1591.37  36.32  37.47   2.83    2.93 1.032 -1.143
  3.36 1591.32  36.32  37.64   2.88    2.93 1.036 -1.143
  3.37 1591.26  36.33  37.80   2.93    2.93 1.041 -1.143
  3.38 1591.19  36.33  37.97   2.98    2.93 1.045 -1.142
  3.39 1591.11  36.33  38.14   3.04    2.93 1.050 -1.142
  3.40 1591.02  36.33  38.31   3.09    2.93 1.054 -1.142
  3.41 1590.93  36.33  38.48   3.15    2.93 1.059 -1.141
  3.42 1590.83  36.34  38.65   3.20    2.93 1.064 -1.141
  3.43 1590.72  36.34  38.83   3.26    2.94 1.068 -1.140
  3.44 1590.60  36.34  39.00   3.32    2.94 1.073 -1.140
  3.45 1590.48  36.35  39.18   3.39    2.94 1.078 -1.139
  3.46 1590.35  36.35  39.35   3.45    2.94 1.083 -1.138
  3.47 1590.21  36.35  39.53   3.52    2.94 1.087 -1.138
  3.48 1590.06  36.36  39.71   3.59    2.94 1.092 -1.137
  3.49 1589.91  36.36  39.89   3.66    2.94 1.097 -1.136
  3.50 1589.74  36.36  40.07   3.73    2.94 1.102 -1.135
  3.51 1589.57  36.37  40.26   3.81    2.94 1.107 -1.134
  3.52 1589.39  36.37  40.44   3.88    2.95 1.112 -1.134
  3.53 1589.21  36.38  40.63   3.96    2.95 1.117 -1.133
  3.54 1589.01  36.38  40.81   4.04    2.95 1.122 -1.132
  3.55 1588.81  36.39  41.00   4.13    2.95 1.127 -1.131
  3.56 1588.59  36.39  41.19   4.22    2.95 1.132 -1.130
  3.57 1588.37  36.40  41.38   4.31    2.95 1.137 -1.128
  3.58 1588.14  36.40  41.57   4.40    2.96 1.142 -1.127
  3.59 1587.91  36.41  41.77   4.50    2.96 1.147 -1.126
  3.60 1587.66  36.41  41.96   4.60    2.96 1.152 -1.125
  3.61 1587.41  36.42  42.16   4.70    2.96 1.157 -1.124
  3.62 1587.14  36.43  42.35   4.81    2.96 1.163 -1.122
  3.63 1586.87  36.43  42.55   4.92    2.97 1.168 -1.121
  3.64 1586.59  36.44  42.75   5.03    2.97 1.173 -1.120
  3.65 1586.30  36.45  42.95   5.15    2.97 1.178 -1.118
  3.66 1586.01  36.46  43.16   5.27    2.97 1.184 -1.117
  3.67 1585.70  36.46  43.36   5.40    2.97 1.189 -1.115
  3.68 1585.38  36.47  43.57   5.53    2.98 1.195 -1.114
  3.69 1585.06  36.48  43.77   5.66    2.98 1.200 -1.112
  3.70 1584.73  36.49  43.98   5.80    2.98 1.205 -1.110
  3.71 1584.38  36.50  44.19   5.95    2.98 1.211 -1.109
  3.72 1584.03  36.50  44.40   6.10    2.99 1.216 -1.107
  3.73 1583.67  36.51  44.61   6.26    2.99 1.222 -1.105
  3.74 1583.30  36.52  44.83   6.42    2.99 1.227 -1.103
  3.75 1582.92  36.53  45.05   6.59    3.00 1.233 -1.101
  3.76 1582.54  36.54  45.26   6.76    3.00 1.239 -1.099
  3.77 1582.14  36.55  45.48   6.94    3.00 1.244 -1.097
  3.78 1581.73  36.56  45.70   7.13    3.01 1.250 -1.095
  3.79 1581.31  36.57  45.92   7.33    3.01 1.256 -1.093
  3.80 1580.89  36.58  46.15   7.53    3.01 1.261 -1.091
  3.81 1580.45  36.59  46.37   7.74    3.02 1.267 -1.089
  3.82 1580.01  36.60  46.60   7.96    3.02 1.273 -1.087
  3.83 1579.55  36.62  46.83   8.19    3.02 1.279 -1.084
  3.84 1579.09  36.63  47.06   8.43    3.03 1.285 -1.082
  3.85 1578.61  36.64  47.29   8.68    3.03 1.291 -1.079
  3.86 1578.12  36.65  47.52   8.94    3.03 1.297 -1.077
  3.87 1577.63  36.66  47.76   9.21    3.04 1.303 -1.075
  3.88 1577.12  36.68  47.99   9.49    3.04 1.309 -1.072
  3.89 1576.61  36.69  48.23   9.78    3.05 1.315 -1.069
  3.90 1576.08  36.70  48.47  10.09    3.05 1.321 -1.067
  3.91 1575.55  36.72  48.71  10.41    3.05 1.327 -1.064
  3.92 1575.00  36.73  48.96  10.74    3.06 1.333 -1.061
  3.93 1574.45  36.74  49.20  11.09    3.06 1.339 -1.058
  3.94 1573.88  36.76  49.45  11.45    3.07 1.345 -1.056
  3.95 1573.30  36.77  49.70  11.83    3.07 1.351 -1.053
  3.96 1572.71  36.79  49.95  12.23    3.08 1.358 -1.050
