#   t     T_i   Q_con  Q_rad  Q_tidal    u    Ur   Deta_L ratio 
# ==== ======= ====== ====== ========= ==== ===== ==============
  1.27 1553.91  37.26   3.84   0.64    3.23 0.103 -0.953
  1.28 1555.42  37.22   3.85   0.65    3.22 0.104 -0.961
  1.29 1556.92  37.18   3.86   0.65    3.21 0.104 -0.968
  1.30 1558.42  37.15   3.87   0.65    3.20 0.104 -0.976
  1.31 1559.92  37.11   3.88   0.66    3.18 0.105 -0.984
  1.32 1561.42  37.07   3.89   0.66    3.17 0.105 -0.992
  1.33 1562.91  37.03   3.90   0.67    3.16 0.105 -0.999
  1.34 1564.41  37.00   3.92   0.67    3.15 0.106 -1.007
  1.35 1565.90  36.96   3.93   0.67    3.13 0.106 -1.015
  1.36 1567.38  36.92   3.94   0.68    3.12 0.107 -1.022
  1.37 1568.87  36.88   3.95   0.68    3.11 0.107 -1.030
  1.38 1570.35  36.85   3.96   0.69    3.10 0.107 -1.038
  1.39 1571.84  36.81   3.97   0.69    3.08 0.108 -1.045
  1.40 1573.31  36.77   3.98   0.69    3.07 0.108 -1.053
  1.41 1574.79  36.74   3.99   0.70    3.06 0.109 -1.060
  1.42 1576.27  36.70   4.00   0.70    3.05 0.109 -1.068
  1.43 1577.74  36.66   4.01   0.71    3.04 0.109 -1.075
  1.44 1579.21  36.62   4.02   0.71    3.03 0.110 -1.083
  1.45 1580.68  36.59   4.03   0.71    3.01 0.110 -1.090
  1.46 1582.15  36.55   4.05   0.72    3.00 0.111 -1.097
  1.47 1583.61  36.52   4.06   0.72    2.99 0.111 -1.105
  1.48 1585.07  36.48   4.07   0.73    2.98 0.112 -1.112
  1.49 1586.53  36.44   4.08   0.73    2.97 0.112 -1.119
  1.50 1587.99  36.41   4.09   0.73    2.96 0.112 -1.127
  1.51 1589.45  36.37   4.10   0.74    2.95 0.113 -1.134
  1.52 1590.90  36.33   4.11   0.74    2.93 0.113 -1.141
  1.53 1592.35  36.30   4.13   0.75    2.92 0.114 -1.148
  1.54 1593.80  36.26   4.14   0.75    2.91 0.114 -1.155
  1.55 1595.25  36.23   4.15   0.76    2.90 0.115 -1.163
  1.56 1596.69  36.19   4.16   0.76    2.89 0.115 -1.170
  1.57 1598.14  36.16   4.17   0.76    2.88 0.115 -1.177
  1.58 1599.58  36.12   4.18   0.77    2.87 0.116 -1.184
  1.59 1601.02  36.09   4.20   0.77    2.86 0.116 -1.191
  1.60 1602.45  36.05   4.21   0.78    2.85 0.117 -1.198
  1.61 1603.89  36.02   4.22   0.78    2.84 0.117 -1.205
  1.62 1605.32  35.98   4.23   0.79    2.83 0.118 -1.212
  1.63 1606.75  35.95   4.25   0.79    2.82 0.118 -1.219
  1.64 1608.18  35.91   4.26   0.79    2.81 0.119 -1.226
  1.65 1609.60  35.88   4.27   0.80    2.79 0.119 -1.233
  1.66 1611.03  35.85   4.28   0.80    2.78 0.119 -1.240
  1.67 1612.45  35.81   4.29   0.81    2.77 0.120 -1.247
  1.68 1613.87  35.78   4.31   0.81    2.76 0.120 -1.253
  1.69 1615.29  35.75   4.32   0.82    2.75 0.121 -1.260
  1.70 1616.70  35.71   4.33   0.82    2.75 0.121 -1.267
  1.71 1618.12  35.68   4.35   0.83    2.74 0.122 -1.274
  1.72 1619.53  35.65   4.36   0.83    2.73 0.122 -1.281
  1.73 1620.94  35.62   4.37   0.84    2.72 0.123 -1.287
  1.74 1622.35  35.59   4.38   0.84    2.71 0.123 -1.294
  1.75 1623.75  35.55   4.40   0.85    2.70 0.124 -1.301
  1.76 1625.15  35.52   4.41   0.85    2.69 0.124 -1.307
  1.77 1626.56  35.49   4.42   0.85    2.68 0.125 -1.314
  1.78 1627.96  35.46   4.44   0.86    2.67 0.125 -1.321
  1.79 1629.35  35.43   4.45   0.86    2.66 0.126 -1.327
  1.80 1630.75  35.40   4.46   0.87    2.65 0.126 -1.334
  1.81 1632.14  35.37   4.48   0.87    2.64 0.127 -1.340
  1.82 1633.53  35.34   4.49   0.88    2.63 0.127 -1.347
  1.83 1634.92  35.31   4.50   0.88    2.62 0.128 -1.354
  1.84 1636.31  35.28   4.52   0.89    2.61 0.128 -1.360
  1.85 1637.70  35.25   4.53   0.90    2.61 0.129 -1.367
  1.86 1639.08  35.22   4.55   0.90    2.60 0.129 -1.373
  1.87 1640.46  35.19   4.56   0.91    2.59 0.130 -1.379
  1.88 1641.84  35.16   4.57   0.91    2.58 0.130 -1.386
  1.89 1643.22  35.13   4.59   0.92    2.57 0.131 -1.392
  1.90 1644.60  35.10   4.60   0.92    2.56 0.131 -1.399
  1.91 1645.97  35.07   4.62   0.93    2.55 0.132 -1.405
  1.92 1647.34  35.04   4.63   0.93    2.55 0.132 -1.411
  1.93 1648.71  35.01   4.65   0.94    2.54 0.133 -1.418
  1.94 1650.08  34.99   4.66   0.94    2.53 0.133 -1.424
  1.95 1651.45  34.96   4.67   0.95    2.52 0.134 -1.430
  1.96 1652.81  34.93   4.69   0.96    2.51 0.134 -1.436
  1.97 1654.17  34.90   4.70   0.96    2.50 0.135 -1.443
  1.98 1655.53  34.87   4.72   0.97    2.50 0.135 -1.449
  1.99 1656.89  34.85   4.73   0.97    2.49 0.136 -1.455
  2.00 1658.25  34.82   4.75   0.98    2.48 0.136 -1.461
  2.01 1659.60  34.79   4.76   0.99    2.47 0.137 -1.467
  2.02 1660.96  34.76   4.78   0.99    2.46 0.137 -1.474
  2.03 1662.31  34.74   4.79   1.00    2.46 0.138 -1.480
  2.04 1663.66  34.71   4.81   1.00    2.45 0.139 -1.486
  2.05 1665.00  34.68   4.82   1.01    2.44 0.139 -1.492
  2.06 1666.35  34.66   4.84   1.02    2.43 0.140 -1.498
  2.07 1667.69  34.63   4.86   1.02    2.43 0.140 -1.504
  2.08 1669.03  34.61   4.87   1.03    2.42 0.141 -1.510
  2.09 1670.37  34.58   4.89   1.04    2.41 0.141 -1.516
  2.10 1671.71  34.55   4.90   1.04    2.40 0.142 -1.522
  2.11 1673.05  34.53   4.92   1.05    2.40 0.142 -1.528
  2.12 1674.38  34.50   4.94   1.06    2.39 0.143 -1.534
  2.13 1675.71  34.48   4.95   1.06    2.38 0.144 -1.540
  2.14 1677.04  34.45   4.97   1.07    2.37 0.144 -1.546
  2.15 1678.37  34.43   4.98   1.08    2.37 0.145 -1.552
  2.16 1679.70  34.40   5.00   1.09    2.36 0.145 -1.558
  2.17 1681.02  34.38   5.02   1.09    2.35 0.146 -1.563
  2.18 1682.34  34.35   5.03   1.10    2.35 0.147 -1.569
  2.19 1683.66  34.33   5.05   1.11    2.34 0.147 -1.575
  2.20 1684.98  34.30   5.07   1.11    2.33 0.148 -1.581
  2.21 1686.30  34.28   5.08   1.12    2.32 0.148 -1.587
  2.22 1687.62  34.25   5.10   1.13    2.32 0.149 -1.593
  2.23 1688.93  34.23   5.12   1.14    2.31 0.150 -1.598
  2.24 1690.24  34.21   5.14   1.15    2.30 0.150 -1.604
  2.25 1691.55  34.18   5.15   1.15    2.30 0.151 -1.610
  2.26 1692.86  34.16   5.17   1.16    2.29 0.151 -1.615
  2.27 1694.16  34.13   5.19   1.17    2.28 0.152 -1.621
  2.28 1695.47  34.11   5.21   1.18    2.28 0.153 -1.627
  2.29 1696.77  34.09   5.22   1.19    2.27 0.153 -1.632
  2.30 1698.07  34.06   5.24   1.20    2.26 0.154 -1.638
  2.31 1699.37  34.04   5.26   1.21    2.26 0.155 -1.644
  2.32 1700.66  34.01   5.28   1.21    2.25 0.155 -1.649
  2.33 1701.96  33.99   5.30   1.22    2.24 0.156 -1.655
  2.34 1703.25  33.97   5.31   1.23    2.24 0.156 -1.660
  2.35 1704.54  33.94   5.33   1.24    2.23 0.157 -1.666
  2.36 1705.83  33.92   5.35   1.25    2.22 0.158 -1.672
  2.37 1707.12  33.89   5.37   1.26    2.22 0.158 -1.677
  2.38 1708.40  33.87   5.39   1.27    2.21 0.159 -1.683
  2.39 1709.69  33.85   5.41   1.28    2.20 0.160 -1.688
  2.40 1710.97  33.82   5.43   1.29    2.20 0.160 -1.694
  2.41 1712.25  33.80   5.44   1.30    2.19 0.161 -1.699
  2.42 1713.53  33.78   5.46   1.31    2.19 0.162 -1.704
  2.43 1714.80  33.76   5.48   1.32    2.18 0.162 -1.710
  2.44 1716.07  33.73   5.50   1.33    2.17 0.163 -1.715
  2.45 1717.35  33.71   5.52   1.34    2.17 0.164 -1.721
  2.46 1718.62  33.69   5.54   1.36    2.16 0.165 -1.726
  2.47 1719.88  33.67   5.56   1.37    2.16 0.165 -1.731
  2.48 1721.15  33.65   5.58   1.38    2.15 0.166 -1.737
  2.49 1722.41  33.63   5.60   1.39    2.14 0.167 -1.742
  2.50 1723.68  33.60   5.62   1.40    2.14 0.167 -1.747
  2.51 1724.94  33.58   5.64   1.41    2.13 0.168 -1.753
  2.52 1726.20  33.56   5.66   1.43    2.13 0.169 -1.758
  2.53 1727.45  33.54   5.68   1.44    2.12 0.169 -1.763
  2.54 1728.71  33.52   5.70   1.45    2.12 0.170 -1.768
  2.55 1729.96  33.50   5.72   1.47    2.11 0.171 -1.774
  2.56 1731.21  33.48   5.75   1.48    2.10 0.172 -1.779
  2.57 1732.46  33.46   5.77   1.49    2.10 0.172 -1.784
  2.58 1733.71  33.44   5.79   1.51    2.09 0.173 -1.789
  2.59 1734.96  33.42   5.81   1.52    2.09 0.174 -1.794
  2.60 1736.20  33.40   5.83   1.53    2.08 0.175 -1.799
  2.61 1737.44  33.38   5.85   1.55    2.08 0.175 -1.805
  2.62 1738.68  33.36   5.87   1.56    2.07 0.176 -1.810
  2.63 1739.92  33.34   5.89   1.58    2.07 0.177 -1.815
  2.64 1741.16  33.32   5.92   1.59    2.06 0.178 -1.820
  2.65 1742.39  33.29   5.94   1.61    2.05 0.178 -1.825
  2.66 1743.62  33.27   5.96   1.62    2.05 0.179 -1.830
  2.67 1744.85  33.25   5.98   1.64    2.04 0.180 -1.835
  2.68 1746.08  33.23   6.01   1.66    2.04 0.181 -1.840
  2.69 1747.31  33.20   6.03   1.67    2.03 0.182 -1.845
  2.70 1748.53  33.18   6.05   1.69    2.03 0.182 -1.850
  2.71 1749.75  33.16   6.07   1.71    2.02 0.183 -1.855
  2.72 1750.97  33.14   6.10   1.72    2.01 0.184 -1.860
  2.73 1752.19  33.11   6.12   1.74    2.01 0.185 -1.865
  2.74 1753.41  33.09   6.14   1.76    2.00 0.186 -1.870
  2.75 1754.62  33.07   6.17   1.78    2.00 0.186 -1.875
  2.76 1755.83  33.05   6.19   1.80    1.99 0.187 -1.880
  2.77 1757.04  33.02   6.21   1.82    1.99 0.188 -1.884
  2.78 1758.25  33.00   6.24   1.84    1.98 0.189 -1.889
  2.79 1759.46  32.98   6.26   1.86    1.98 0.190 -1.894
  2.80 1760.66  32.95   6.29   1.88    1.97 0.191 -1.899
  2.81 1761.86  32.93   6.31   1.90    1.97 0.192 -1.904
  2.82 1763.06  32.91   6.34   1.92    1.96 0.193 -1.909
  2.83 1764.26  32.88   6.36   1.94    1.95 0.193 -1.913
  2.84 1765.45  32.86   6.39   1.96    1.95 0.194 -1.918
  2.85 1766.64  32.85   6.41   1.99    1.94 0.195 -1.923
  2.86 1767.83  32.83   6.44   2.01    1.94 0.196 -1.928
  2.87 1769.02  32.81   6.46   2.03    1.93 0.197 -1.932
  2.88 1770.21  32.79   6.49   2.06    1.93 0.198 -1.937
  2.89 1771.39  32.77   6.51   2.08    1.92 0.199 -1.942
  2.90 1772.58  32.75   6.54   2.11    1.92 0.200 -1.946
  2.91 1773.76  32.73   6.56   2.13    1.92 0.201 -1.951
  2.92 1774.94  32.71   6.59   2.16    1.91 0.201 -1.956
  2.93 1776.11  32.70   6.62   2.19    1.91 0.202 -1.960
  2.94 1777.29  32.68   6.64   2.21    1.90 0.203 -1.965
  2.95 1778.46  32.66   6.67   2.24    1.90 0.204 -1.970
  2.96 1779.63  32.64   6.70   2.27    1.89 0.205 -1.974
  2.97 1780.80  32.63   6.72   2.30    1.89 0.206 -1.979
  2.98 1781.97  32.61   6.75   2.33    1.88 0.207 -1.983
  2.99 1783.13  32.59   6.78   2.36    1.88 0.208 -1.988
  3.00 1784.30  32.58   6.80   2.39    1.87 0.209 -1.992
  3.01 1785.46  32.56   6.83   2.42    1.87 0.210 -1.997
  3.02 1786.61  32.54   6.86   2.46    1.87 0.211 -2.002
  3.03 1787.77  32.52   6.89   2.49    1.86 0.212 -2.006
  3.04 1788.93  32.50   6.92   2.52    1.86 0.213 -2.011
  3.05 1790.08  32.49   6.94   2.56    1.85 0.214 -2.015
  3.06 1791.23  32.47   6.97   2.60    1.85 0.215 -2.019
  3.07 1792.38  32.45   7.00   2.63    1.84 0.216 -2.024
  3.08 1793.52  32.44   7.03   2.67    1.84 0.217 -2.028
  3.09 1794.67  32.42   7.06   2.71    1.84 0.218 -2.033
  3.10 1795.81  32.40   7.09   2.75    1.83 0.219 -2.037
  3.11 1796.95  32.38   7.12   2.79    1.83 0.220 -2.042
  3.12 1798.09  32.37   7.15   2.83    1.82 0.221 -2.046
  3.13 1799.22  32.35   7.18   2.87    1.82 0.222 -2.050
  3.14 1800.36  32.33   7.21   2.92    1.81 0.223 -2.055
  3.15 1801.49  32.32   7.24   2.96    1.81 0.224 -2.059
  3.16 1802.62  32.30   7.27   3.01    1.81 0.225 -2.063
  3.17 1803.75  32.28   7.30   3.05    1.80 0.226 -2.068
  3.18 1804.87  32.27   7.33   3.10    1.80 0.227 -2.072
  3.19 1805.99  32.25   7.36   3.15    1.79 0.228 -2.076
  3.20 1807.11  32.23   7.39   3.20    1.79 0.229 -2.080
  3.21 1808.23  32.22   7.42   3.26    1.79 0.230 -2.085
  3.22 1809.35  32.20   7.46   3.31    1.78 0.232 -2.089
  3.23 1810.46  32.18   7.49   3.36    1.78 0.233 -2.093
  3.24 1811.58  32.17   7.52   3.42    1.77 0.234 -2.097
  3.25 1812.69  32.15   7.55   3.48    1.77 0.235 -2.101
  3.26 1813.79  32.13   7.59   3.54    1.77 0.236 -2.106
  3.27 1814.90  32.12   7.62   3.60    1.76 0.237 -2.110
  3.28 1816.00  32.10   7.65   3.66    1.76 0.238 -2.114
  3.29 1817.10  32.08   7.68   3.73    1.75 0.240 -2.118
  3.30 1818.20  32.07   7.72   3.79    1.75 0.241 -2.122
  3.31 1819.30  32.05   7.75   3.86    1.75 0.242 -2.126
  3.32 1820.39  32.04   7.79   3.93    1.74 0.243 -2.130
  3.33 1821.49  32.02   7.82   4.00    1.74 0.244 -2.134
  3.34 1822.58  32.01   7.85   4.07    1.73 0.245 -2.139
  3.35 1823.66  31.99   7.89   4.15    1.73 0.247 -2.143
  3.36 1824.75  31.97   7.92   4.23    1.73 0.248 -2.147
  3.37 1825.83  31.96   7.96   4.31    1.72 0.249 -2.151
  3.38 1826.91  31.94   7.99   4.39    1.72 0.250 -2.155
  3.39 1827.99  31.93   8.03   4.48    1.72 0.251 -2.159
  3.40 1829.07  31.91   8.07   4.57    1.71 0.253 -2.163
  3.41 1830.14  31.90   8.10   4.66    1.71 0.254 -2.167
  3.42 1831.21  31.88   8.14   4.75    1.70 0.255 -2.171
  3.43 1832.28  31.86   8.17   4.85    1.70 0.257 -2.175
  3.44 1833.35  31.85   8.21   4.94    1.70 0.258 -2.178
  3.45 1834.41  31.83   8.25   5.05    1.69 0.259 -2.182
  3.46 1835.48  31.82   8.28   5.15    1.69 0.260 -2.186
  3.47 1836.53  31.80   8.32   5.26    1.69 0.262 -2.190
  3.48 1837.59  31.79   8.36   5.37    1.68 0.263 -2.194
  3.49 1838.65  31.77   8.40   5.49    1.68 0.264 -2.198
  3.50 1839.70  31.76   8.44   5.61    1.68 0.266 -2.202
  3.51 1840.75  31.74   8.47   5.73    1.67 0.267 -2.206
  3.52 1841.80  31.73   8.51   5.86    1.67 0.268 -2.209
  3.53 1842.84  31.71   8.55   5.99    1.67 0.270 -2.213
  3.54 1843.89  31.70   8.59   6.12    1.66 0.271 -2.217
  3.55 1844.93  31.68   8.63   6.26    1.66 0.272 -2.221
  3.56 1845.96  31.67   8.67   6.41    1.66 0.274 -2.225
  3.57 1847.00  31.66   8.71   6.56    1.65 0.275 -2.228
  3.58 1848.03  31.64   8.75   6.71    1.65 0.277 -2.232
  3.59 1849.06  31.63   8.79   6.87    1.65 0.278 -2.236
  3.60 1850.09  31.61   8.83   7.04    1.64 0.279 -2.240
  3.61 1851.12  31.60   8.87   7.21    1.64 0.281 -2.243
  3.62 1852.14  31.58   8.92   7.39    1.64 0.282 -2.247
  3.63 1853.16  31.57   8.96   7.57    1.63 0.284 -2.251
  3.64 1854.18  31.55   9.00   7.76    1.63 0.285 -2.254
  3.65 1855.20  31.54   9.04   7.96    1.63 0.287 -2.258
  3.66 1856.21  31.53   9.09   8.16    1.62 0.288 -2.262
  3.67 1857.22  31.51   9.13   8.38    1.62 0.290 -2.265
  3.68 1858.23  31.50   9.17   8.60    1.62 0.291 -2.269
  3.69 1859.23  31.48   9.22   8.82    1.61 0.293 -2.272
  3.70 1860.23  31.47   9.26   9.06    1.61 0.294 -2.276
  3.71 1861.23  31.46   9.30   9.31    1.61 0.296 -2.280
  3.72 1862.23  31.44   9.35   9.56    1.60 0.297 -2.283
  3.73 1863.23  31.43   9.39   9.83    1.60 0.299 -2.287
  3.74 1864.22  31.42   9.44  10.10    1.60 0.300 -2.290
  3.75 1865.21  31.40   9.48  10.39    1.59 0.302 -2.294
  3.76 1866.20  31.39   9.53  10.69    1.59 0.304 -2.297
  3.77 1867.18  31.37   9.57  11.00    1.59 0.305 -2.301
  3.78 1868.16  31.36   9.62  11.32    1.59 0.307 -2.304
  3.79 1869.14  31.35   9.67  11.66    1.58 0.308 -2.308
  3.80 1870.12  31.33   9.72  12.01    1.58 0.310 -2.311
  3.81 1871.09  31.32   9.76  12.37    1.58 0.312 -2.315
  3.82 1872.06  31.31   9.81  12.75    1.57 0.313 -2.318
  3.83 1873.03  31.29   9.86  13.14    1.57 0.315 -2.321
  3.84 1873.99  31.28   9.91  13.56    1.57 0.317 -2.325
  3.85 1874.95  31.27   9.96  13.99    1.56 0.318 -2.328
  3.86 1875.91  31.25  10.00  14.44    1.56 0.320 -2.332
  3.87 1876.87  31.24  10.05  14.90    1.56 0.322 -2.335
  3.88 1877.82  31.23  10.10  15.39    1.56 0.324 -2.338
  3.89 1878.77  31.22  10.15  15.91    1.55 0.325 -2.342
  3.90 1879.72  31.20  10.20  16.44    1.55 0.327 -2.345
  3.91 1880.67  31.19  10.26  17.00    1.55 0.329 -2.348
  3.92 1881.61  31.18  10.31  17.58    1.54 0.331 -2.352
  3.93 1882.55  31.16  10.36  18.20    1.54 0.332 -2.355
  3.94 1883.49  31.15  10.41  18.84    1.54 0.334 -2.358
  3.95 1884.42  31.14  10.46  19.51    1.54 0.336 -2.361
