1202.5401040494264, 238.79149093709614
1208.9407549010982, 229.71144737939645
1217.904134210734, 217.9598953792502
1228.1523056900387, 206.2066294087602
1239.0428732541784, 194.45250645309832
1249.936183170868, 183.7656156981401
1259.5488144467133, 174.68128721458106
1269.1628168988334, 166.13057483137388
1284.548785880541, 153.8368368791571
1298.655447397679, 143.67927729869132
1314.046901084486, 133.5200037478818
1329.4438394763936, 125.49519459847957
1344.8448913971258, 119.07123375013282
1357.6845860361693, 115.85239744458445
1372.4576392229544, 115.03226263510368
1384.6638504229509, 115.28278796701403
1401.3730045100274, 117.92858685430448
1418.726611446351, 121.37395290695082
1433.512005219611, 125.35636300063643
1447.6543173198988, 129.072822029318
1468.2247037973584, 134.38155950733633
1487.5096125170112, 139.4252029055225
1506.794521236664, 144.46884630370863
1528.6510710600678, 150.3094859117351
1550.5076208834716, 156.1501255197615
1578.7929306721849, 163.84985162730055
1608.3644038068423, 172.0814798648477
1634.078758079942, 179.2510178127224
1663.6502312145994, 187.48264605026958
1693.221704349257, 195.71427428781672
1713.7934620029914, 201.55662786618686
1735.6506974145327, 207.66407552438918
1763.9380639676585, 216.164225782456
1783.2243438635862, 221.74148528099397
1800.5813787405975, 226.52089158451983
