1199.8688565038055, 14.985714881607123
1213.7467348219504, 16.23324788970471
1228.8829470545008, 17.99163377516458
1246.5430681677992, 20.169444155866557
1265.4647414408082, 22.783739887570565
1280.6033673573377, 24.96422528133065
1295.7419932738671, 27.353390925824918
1308.3575148709751, 29.518123018226696
1322.2361977504463, 31.853658960927916
1334.8525239088806, 34.24360860543813
1349.9983908773472, 36.254030545365616
1365.1474760911192, 37.801026908825946
1380.2981704275437, 39.11435426422126
1397.976796451348, 40.164284983758655
1418.185767846511, 40.46160636545615
1442.1874413340697, 40.14170327195981
1468.7170465090082, 39.520258819655645
1492.7203291192197, 38.90968552292115
1520.5130955765217, 38.30669873730599
1552.0969550035668, 37.424504713640246
1577.3633988961417, 36.845717984080494
1605.1561653534436, 36.274716683188096
1631.685770528382, 35.71313808526598
1663.2680208327745, 35.15799364154827
1684.744980878259, 34.61592814182061
1712.5377473355609, 34.07948208833031
1751.7005744567869, 33.291430061589466
1770.650407376218, 32.90452855177924
1799.0731453520489, 32.64253842080764
