1250.4373177842565 182.5396825396826
1263.265306122449 171.56862745098044
1272.594752186589 163.39869281045753
1288.9212827988338 150.56022408963588
1298.2507288629738 144.02427637721757
1310.4956268221574 135.85434173669472
1325.6559766763849 126.75070028011206
1336.734693877551 120.44817927170871
1351.3119533527697 111.81139122315597
1365.3061224489797 105.27544351073769
1376.9679300291546 99.90662931839407
1393.2944606413994 92.90382819794584
1407.2886297376094 87.30158730158735
1417.201166180758 83.80018674136323
1432.3615160349855 78.43137254901961
1446.3556851311955 74.2296918767507
1466.1807580174927 68.62745098039218
1495.33527696793 60.92436974789919
1516.326530612245 56.489262371615354
1538.4839650145773 52.05415499533149
1557.725947521866 48.31932773109244
1581.0495626822158 44.35107376283847
1605.5393586005832 40.84967320261441
1631.195335276968 37.58169934640526
1657.4344023323615 34.31372549019608
1682.5072886297378 31.746031746031775
1701.1661807580176 30.1120448179272
1718.65889212828 28.478057889822594
1733.8192419825073 27.31092436974791
1746.064139941691 26.377217553688098
